tag,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
I-Alinea,est,2,604,995,ABCDEE+Arial,#000,249,264,258,269,1254,12,P,Part;P
I-Alinea,versée,2,604,995,ABCDEE+Arial,#000,267,300,258,269,1254,12,P,Part;P
I-Alinea,à,2,604,995,ABCDEE+Arial,#000,303,309,258,269,1254,12,P,Part;P
I-Alinea,tout,2,604,995,ABCDEE+Arial,#000,312,331,258,269,1254,12,P,Part;P
I-Alinea,membre,2,604,995,ABCDEE+Arial,#000,334,374,258,269,1254,12,P,Part;P
I-Alinea,du,2,604,995,ABCDEE+Arial,#000,377,389,258,269,1254,12,P,Part;P
I-Alinea,conseil,2,604,995,ABCDEE+Arial,#000,392,427,258,269,1254,12,P,Part;P
I-Alinea,de,2,604,995,ABCDEE+Arial,#000,430,442,258,269,1254,12,P,Part;P
I-Alinea,la,2,604,995,ABCDEE+Arial,#000,445,453,258,269,1254,12,P,Part;P
I-Alinea,Ville.,2,604,995,ABCDEE+Arial,#000,457,480,258,269,1254,12,P,Part;P
B-Article,Article,2,604,995,"ABCDEE+Arial,Bold",#000,88,125,284,296,1279,14,P,Part;L;LI;LBody
I-Article,4,2,604,995,"ABCDEE+Arial,Bold",#000,132,138,284,296,1279,14,P,Part;L;LI;LBody
I-Article,Rémunération,2,604,995,"ABCDEE+Arial,Bold",#000,173,247,285,296,1280,14,P,Part;L;LI;LBody
I-Article,additionnelle,2,604,995,"ABCDEE+Arial,Bold",#000,250,318,285,296,1280,14,P,Part;L;LI;LBody
I-Article,–,2,604,995,"ABCDEE+Arial,Bold",#000,321,327,285,296,1280,14,P,Part;L;LI;LBody
I-Article,comité,2,604,995,"ABCDEE+Arial,Bold",#000,330,365,285,296,1280,14,P,Part;L;LI;LBody
B-Alinea,Une,2,604,995,ABCDEE+Arial,#000,88,108,297,308,1292,15,P,Part;P
I-Alinea,rémunération,2,604,995,ABCDEE+Arial,#000,113,178,297,308,1292,15,P,Part;P
I-Alinea,additionnelle,2,604,995,ABCDEE+Arial,#000,184,245,297,308,1292,15,P,Part;P
I-Alinea,annuelle,2,604,995,ABCDEE+Arial,#000,251,293,297,308,1292,15,P,Part;P
I-Alinea,de,2,604,995,ABCDEE+Arial,#000,298,310,297,308,1292,15,P,Part;P
I-Alinea,1630,2,604,995,ABCDEE+Arial,#000,316,340,297,308,1292,15,P,Part;P
I-Alinea,$,2,604,995,ABCDEE+Arial,#000,346,352,297,308,1292,15,P,Part;P
I-Alinea,est,2,604,995,ABCDEE+Arial,#000,357,372,297,308,1292,15,P,Part;P
I-Alinea,versée,2,604,995,ABCDEE+Arial,#000,378,411,297,308,1292,15,P,Part;P
I-Alinea,à,2,604,995,ABCDEE+Arial,#000,416,422,297,308,1292,15,P,Part;P
I-Alinea,un,2,604,995,ABCDEE+Arial,#000,428,440,297,308,1292,15,P,Part;P
I-Alinea,membre,2,604,995,ABCDEE+Arial,#000,445,486,297,308,1292,15,P,Part;P
I-Alinea,du,2,604,995,ABCDEE+Arial,#000,491,504,297,308,1292,15,P,Part;P
I-Alinea,conseil,2,604,995,ABCDEE+Arial,#000,88,122,310,321,1305,15,P,Part;P
I-Alinea,pour,2,604,995,ABCDEE+Arial,#000,125,147,310,321,1305,15,P,Part;P
I-Alinea,chaque,2,604,995,ABCDEE+Arial,#000,150,186,310,321,1305,15,P,Part;P
I-Alinea,comité,2,604,995,ABCDEE+Arial,#000,189,222,310,321,1305,15,P,Part;P
I-Alinea,sur,2,604,995,ABCDEE+Arial,#000,225,240,310,321,1305,15,P,Part;P
I-Alinea,lequel,2,604,995,ABCDEE+Arial,#000,243,272,310,321,1305,15,P,Part;P
I-Alinea,il,2,604,995,ABCDEE+Arial,#000,276,280,310,321,1305,15,P,Part;P
I-Alinea,est,2,604,995,ABCDEE+Arial,#000,284,298,310,321,1305,15,P,Part;P
I-Alinea,nommé,2,604,995,ABCDEE+Arial,#000,301,338,310,321,1305,15,P,Part;P
I-Alinea,par,2,604,995,ABCDEE+Arial,#000,341,357,310,321,1305,15,P,Part;P
I-Alinea,une,2,604,995,ABCDEE+Arial,#000,360,378,310,321,1305,15,P,Part;P
I-Alinea,résolution,2,604,995,ABCDEE+Arial,#000,381,429,310,321,1305,15,P,Part;P
I-Alinea,du,2,604,995,ABCDEE+Arial,#000,432,444,310,321,1305,15,P,Part;P
I-Alinea,conseil.,2,604,995,ABCDEE+Arial,#000,447,485,310,321,1305,15,P,Part;P
B-Alinea,Les,2,604,995,ABCDEE+Arial,#000,88,106,335,346,1330,17,P,Part;P
I-Alinea,comités,2,604,995,ABCDEE+Arial,#000,109,147,335,346,1330,17,P,Part;P
I-Alinea,visés,2,604,995,ABCDEE+Arial,#000,150,175,335,346,1330,17,P,Part;P
I-Alinea,par,2,604,995,ABCDEE+Arial,#000,178,194,335,346,1330,17,P,Part;P
I-Alinea,le,2,604,995,ABCDEE+Arial,#000,197,205,335,346,1330,17,P,Part;P
I-Alinea,premier,2,604,995,ABCDEE+Arial,#000,208,246,335,346,1330,17,P,Part;P
I-Alinea,alinéa,2,604,995,ABCDEE+Arial,#000,249,278,335,346,1330,17,P,Part;P
I-Alinea,sont,2,604,995,ABCDEE+Arial,#000,281,302,335,346,1330,17,P,Part;P
I-Alinea,:,2,604,995,ABCDEE+Arial,#000,305,308,335,346,1330,17,P,Part;P
B-Liste,,2,604,995,ABCDEE+Wingdings,#000,130,135,348,359,1343,18,P,Part;L;LI;LBody
I-Liste,Comité,2,604,995,ABCDEE+Arial,#000,151,186,348,359,1343,18,P,Part;L;LI;LBody
I-Liste,consultatif,2,604,995,ABCDEE+Arial,#000,189,239,348,359,1343,18,P,Part;L;LI;LBody
I-Liste,en,2,604,995,ABCDEE+Arial,#000,242,254,348,359,1343,18,P,Part;L;LI;LBody
I-Liste,urbanisme,2,604,995,ABCDEE+Arial,#000,257,309,348,359,1343,18,P,Part;L;LI;LBody
I-Liste,;,2,604,995,ABCDEE+Arial,#000,312,315,348,359,1343,18,P,Part;L;LI;LBody
B-Liste,,2,604,995,ABCDEE+Wingdings,#000,130,135,361,372,1356,19,P,Part;L;LI;LBody
I-Liste,Comité,2,604,995,ABCDEE+Arial,#000,151,186,361,372,1356,19,P,Part;L;LI;LBody
I-Liste,consultatif,2,604,995,ABCDEE+Arial,#000,189,239,361,372,1356,19,P,Part;L;LI;LBody
I-Liste,en,2,604,995,ABCDEE+Arial,#000,242,254,361,372,1356,19,P,Part;L;LI;LBody
I-Liste,environnement,2,604,995,ABCDEE+Arial,#000,257,330,361,372,1356,19,P,Part;L;LI;LBody
I-Liste,;,2,604,995,ABCDEE+Arial,#000,333,336,361,372,1356,19,P,Part;L;LI;LBody
B-Liste,,2,604,995,ABCDEE+Wingdings,#000,130,135,373,384,1368,20,P,Part;L;LI;LBody
I-Liste,Comité,2,604,995,ABCDEE+Arial,#000,151,186,373,384,1368,20,P,Part;L;LI;LBody
I-Liste,de,2,604,995,ABCDEE+Arial,#000,193,205,373,384,1368,20,P,Part;L;LI;LBody
I-Liste,"l’administration,",2,604,995,ABCDEE+Arial,#000,212,288,373,384,1368,20,P,Part;L;LI;LBody
I-Liste,en,2,604,995,ABCDEE+Arial,#000,295,308,373,384,1368,20,P,Part;L;LI;LBody
I-Liste,incluant,2,604,995,ABCDEE+Arial,#000,314,352,373,384,1368,20,P,Part;L;LI;LBody
I-Liste,une,2,604,995,ABCDEE+Arial,#000,359,377,373,384,1368,20,P,Part;L;LI;LBody
I-Liste,participation,2,604,995,ABCDEE+Arial,#000,384,443,373,384,1368,20,P,Part;L;LI;LBody
I-Liste,au,2,604,995,ABCDEE+Arial,#000,450,462,373,384,1368,20,P,Part;L;LI;LBody
I-Liste,conseil,2,604,995,ABCDEE+Arial,#000,469,503,373,384,1368,20,P,Part;L;LI;LBody
I-Liste,d’administration,2,604,995,ABCDEE+Arial,#000,151,229,386,397,1381,20,P,Part;L;LI;LBody
I-Liste,de,2,604,995,ABCDEE+Arial,#000,232,244,386,397,1381,20,P,Part;L;LI;LBody
I-Liste,la,2,604,995,ABCDEE+Arial,#000,247,255,386,397,1381,20,P,Part;L;LI;LBody
I-Liste,chambre,2,604,995,ABCDEE+Arial,#000,259,301,386,397,1381,20,P,Part;L;LI;LBody
I-Liste,de,2,604,995,ABCDEE+Arial,#000,304,317,386,397,1381,20,P,Part;L;LI;LBody
I-Liste,commerce,2,604,995,ABCDEE+Arial,#000,320,371,386,397,1381,20,P,Part;L;LI;LBody
I-Liste,;,2,604,995,ABCDEE+Arial,#000,374,377,386,397,1381,20,P,Part;L;LI;LBody
B-Liste,,2,604,995,ABCDEE+Wingdings,#000,130,135,399,410,1394,21,P,Part;L;LI;LBody
I-Liste,Comité,2,604,995,ABCDEE+Arial,#000,151,186,399,410,1394,21,P,Part;L;LI;LBody
I-Liste,de,2,604,995,ABCDEE+Arial,#000,189,202,399,410,1394,21,P,Part;L;LI;LBody
I-Liste,circulation,2,604,995,ABCDEE+Arial,#000,205,254,399,410,1394,21,P,Part;L;LI;LBody
I-Liste,et,2,604,995,ABCDEE+Arial,#000,257,266,399,410,1394,21,P,Part;L;LI;LBody
I-Liste,des,2,604,995,ABCDEE+Arial,#000,269,287,399,410,1394,21,P,Part;L;LI;LBody
I-Liste,travaux,2,604,995,ABCDEE+Arial,#000,290,326,399,410,1394,21,P,Part;L;LI;LBody
I-Liste,publics,2,604,995,ABCDEE+Arial,#000,329,363,399,410,1394,21,P,Part;L;LI;LBody
I-Liste,et,2,604,995,ABCDEE+Arial,#000,367,376,399,410,1394,21,P,Part;L;LI;LBody
I-Liste,de,2,604,995,ABCDEE+Arial,#000,379,391,399,410,1394,21,P,Part;L;LI;LBody
I-Liste,la,2,604,995,ABCDEE+Arial,#000,394,403,399,410,1394,21,P,Part;L;LI;LBody
I-Liste,division,2,604,995,ABCDEE+Arial,#000,406,442,399,410,1394,21,P,Part;L;LI;LBody
I-Liste,Génie,2,604,995,ABCDEE+Arial,#000,445,475,399,410,1394,21,P,Part;L;LI;LBody
I-Liste,;,2,604,995,ABCDEE+Arial,#000,478,481,399,410,1394,21,P,Part;L;LI;LBody
I-Liste,,2,604,995,ABCDEE+Wingdings,#000,130,135,411,422,1406,22,P,Part;L;LI;LBody
I-Liste,Comité,2,604,995,ABCDEE+Arial,#000,151,186,411,422,1406,22,P,Part;L;LI;LBody
I-Liste,de,2,604,995,ABCDEE+Arial,#000,189,202,411,422,1406,22,P,Part;L;LI;LBody
I-Liste,la,2,604,995,ABCDEE+Arial,#000,205,213,411,422,1406,22,P,Part;L;LI;LBody
I-Liste,sécurité,2,604,995,ABCDEE+Arial,#000,216,255,411,422,1406,22,P,Part;L;LI;LBody
I-Liste,incendie,2,604,995,ABCDEE+Arial,#000,258,299,411,422,1406,22,P,Part;L;LI;LBody
I-Liste,;,2,604,995,ABCDEE+Arial,#000,302,305,411,422,1406,22,P,Part;L;LI;LBody
B-Liste,,2,604,995,ABCDEE+Wingdings,#000,130,135,424,435,1419,23,P,Part;L;LI;LBody
I-Liste,Comité,2,604,995,ABCDEE+Arial,#000,151,186,424,435,1419,23,P,Part;L;LI;LBody
I-Liste,des,2,604,995,ABCDEE+Arial,#000,191,209,424,435,1419,23,P,Part;L;LI;LBody
I-Liste,"loisirs,",2,604,995,ABCDEE+Arial,#000,214,245,424,435,1419,23,P,Part;L;LI;LBody
I-Liste,du,2,604,995,ABCDEE+Arial,#000,250,262,424,435,1419,23,P,Part;L;LI;LBody
I-Liste,plein,2,604,995,ABCDEE+Arial,#000,267,290,424,435,1419,23,P,Part;L;LI;LBody
I-Liste,"air,",2,604,995,ABCDEE+Arial,#000,295,310,424,435,1419,23,P,Part;L;LI;LBody
I-Liste,en,2,604,995,ABCDEE+Arial,#000,315,327,424,435,1419,23,P,Part;L;LI;LBody
I-Liste,incluant,2,604,995,ABCDEE+Arial,#000,332,370,424,435,1419,23,P,Part;L;LI;LBody
I-Liste,la,2,604,995,ABCDEE+Arial,#000,375,383,424,435,1419,23,P,Part;L;LI;LBody
I-Liste,participation,2,604,995,ABCDEE+Arial,#000,388,447,424,435,1419,23,P,Part;L;LI;LBody
I-Liste,au,2,604,995,ABCDEE+Arial,#000,452,464,424,435,1419,23,P,Part;L;LI;LBody
I-Liste,conseil,2,604,995,ABCDEE+Arial,#000,469,503,424,435,1419,23,P,Part;L;LI;LBody
I-Liste,d’administration,2,604,995,ABCDEE+Arial,#000,151,229,437,448,1432,23,P,Part;L;LI;LBody
I-Liste,de,2,604,995,ABCDEE+Arial,#000,232,244,437,448,1432,23,P,Part;L;LI;LBody
I-Liste,Plein,2,604,995,ABCDEE+Arial,#000,247,271,437,448,1432,23,P,Part;L;LI;LBody
I-Liste,Air,2,604,995,ABCDEE+Arial,#000,274,288,437,448,1432,23,P,Part;L;LI;LBody
I-Liste,Sainte-Adèle,2,604,995,ABCDEE+Arial,#000,291,354,437,448,1432,23,P,Part;L;LI;LBody
I-Liste,;,2,604,995,ABCDEE+Arial,#000,357,360,437,448,1432,23,P,Part;L;LI;LBody
B-Liste,,2,604,995,ABCDEE+Wingdings,#000,130,135,449,460,1444,24,P,Part;L;LI;LBody
I-Liste,Comité,2,604,995,ABCDEE+Arial,#000,151,186,449,460,1444,24,P,Part;L;LI;LBody
I-Liste,de,2,604,995,ABCDEE+Arial,#000,194,206,449,460,1444,24,P,Part;L;LI;LBody
I-Liste,la,2,604,995,ABCDEE+Arial,#000,214,223,449,460,1444,24,P,Part;L;LI;LBody
I-Liste,"culture,",2,604,995,ABCDEE+Arial,#000,231,267,449,460,1444,24,P,Part;L;LI;LBody
I-Liste,"art,",2,604,995,ABCDEE+Arial,#000,275,290,449,460,1444,24,P,Part;L;LI;LBody
I-Liste,"bibliothèque,",2,604,995,ABCDEE+Arial,#000,298,361,449,460,1444,24,P,Part;L;LI;LBody
I-Liste,en,2,604,995,ABCDEE+Arial,#000,369,381,449,460,1444,24,P,Part;L;LI;LBody
I-Liste,incluant,2,604,995,ABCDEE+Arial,#000,389,427,449,460,1444,24,P,Part;L;LI;LBody
I-Liste,le,2,604,995,ABCDEE+Arial,#000,434,443,449,460,1444,24,P,Part;L;LI;LBody
I-Liste,comité,2,604,995,ABCDEE+Arial,#000,451,483,449,460,1444,24,P,Part;L;LI;LBody
I-Liste,du,2,604,995,ABCDEE+Arial,#000,491,503,449,460,1444,24,P,Part;L;LI;LBody
I-Liste,patrimoine,2,604,995,ABCDEE+Arial,#000,151,203,462,473,1457,24,P,Part;L;LI;LBody
B-Liste,,2,604,995,ABCDEE+Wingdings,#000,130,135,474,485,1470,25,P,Part;L;LI;LBody
I-Liste,Comité,2,604,995,ABCDEE+Arial,#000,151,186,474,485,1470,25,P,Part;L;LI;LBody
I-Liste,des,2,604,995,ABCDEE+Arial,#000,189,207,474,485,1470,25,P,Part;L;LI;LBody
I-Liste,Aînés,2,604,995,ABCDEE+Arial,#000,210,238,474,485,1470,25,P,Part;L;LI;LBody
I-Liste,et,2,604,995,ABCDEE+Arial,#000,241,250,474,485,1470,25,P,Part;L;LI;LBody
I-Liste,de,2,604,995,ABCDEE+Arial,#000,254,266,474,485,1470,25,P,Part;L;LI;LBody
I-Liste,la,2,604,995,ABCDEE+Arial,#000,269,277,474,485,1470,25,P,Part;L;LI;LBody
I-Liste,Famille,2,604,995,ABCDEE+Arial,#000,280,316,474,485,1470,25,P,Part;L;LI;LBody
I-Liste,;,2,604,995,ABCDEE+Arial,#000,319,322,474,485,1470,25,P,Part;L;LI;LBody
B-Amendement,"1251-1,",2,604,995,"ABCDEE+Arial,Bold",#f00,88,115,499,507,1494,27,P,Part;P
I-Amendement,a.,2,604,995,"ABCDEE+Arial,Bold",#f00,117,124,499,507,1494,27,P,Part;P
I-Amendement,3,2,604,995,"ABCDEE+Arial,Bold",#f00,126,131,499,507,1494,27,P,Part;P
I-Amendement,;,2,604,995,"ABCDEE+Arial,Bold",#f00,133,135,499,507,1494,27,P,Part;P
I-Amendement,"1251-1,",2,604,995,"ABCDEE+Arial,Bold",#f00,138,165,499,507,1494,27,P,Part;P
I-Amendement,a.,2,604,995,"ABCDEE+Arial,Bold",#f00,167,174,499,507,1494,27,P,Part;P
I-Amendement,4,2,604,995,"ABCDEE+Arial,Bold",#f00,176,180,499,507,1494,27,P,Part;P
B-Article,Article,2,604,995,"ABCDEE+Arial,Bold",#000,88,125,522,534,1517,29,P,Part;L;LI;LBody
I-Article,5,2,604,995,"ABCDEE+Arial,Bold",#000,132,138,522,534,1517,29,P,Part;L;LI;LBody
I-Article,Rémunération,2,604,995,"ABCDEE+Arial,Bold",#000,173,247,522,534,1518,29,P,Part;L;LI;LBody
I-Article,additionnelle,2,604,995,"ABCDEE+Arial,Bold",#000,250,318,522,534,1518,29,P,Part;L;LI;LBody
I-Article,–,2,604,995,"ABCDEE+Arial,Bold",#000,321,327,522,534,1518,29,P,Part;L;LI;LBody
I-Article,maire,2,604,995,"ABCDEE+Arial,Bold",#000,330,359,522,534,1518,29,P,Part;L;LI;LBody
I-Article,suppléant,2,604,995,"ABCDEE+Arial,Bold",#000,362,414,522,534,1518,29,P,Part;L;LI;LBody
B-Alinea,Une,2,604,995,ABCDEE+Arial,#000,88,108,535,546,1530,30,P,Part;P
I-Alinea,rémunération,2,604,995,ABCDEE+Arial,#000,113,178,535,546,1530,30,P,Part;P
I-Alinea,additionnelle,2,604,995,ABCDEE+Arial,#000,182,244,535,546,1530,30,P,Part;P
I-Alinea,mensuelle,2,604,995,ABCDEE+Arial,#000,249,299,535,546,1530,30,P,Part;P
I-Alinea,est,2,604,995,ABCDEE+Arial,#000,304,318,535,546,1530,30,P,Part;P
I-Alinea,versée,2,604,995,ABCDEE+Arial,#000,323,356,535,546,1530,30,P,Part;P
I-Alinea,au,2,604,995,ABCDEE+Arial,#000,361,373,535,546,1530,30,P,Part;P
I-Alinea,maire,2,604,995,ABCDEE+Arial,#000,378,405,535,546,1530,30,P,Part;P
I-Alinea,"suppléant,",2,604,995,ABCDEE+Arial,#000,410,461,535,546,1530,30,P,Part;P
I-Alinea,laquelle,2,604,995,ABCDEE+Arial,#000,466,504,535,546,1530,30,P,Part;P
I-Alinea,est,2,604,995,ABCDEE+Arial,#000,88,102,548,559,1543,30,P,Part;P
I-Alinea,fixée,2,604,995,ABCDEE+Arial,#000,106,129,548,559,1543,30,P,Part;P
I-Alinea,à,2,604,995,ABCDEE+Arial,#000,132,138,548,559,1543,30,P,Part;P
I-Alinea,200,2,604,995,ABCDEE+Arial,#000,141,159,548,559,1543,30,P,Part;P
I-Alinea,$.,2,604,995,ABCDEE+Arial,#000,162,172,548,559,1543,30,P,Part;P
B-Alinea,"Toutefois,",2,604,995,ABCDEE+Arial,#000,88,136,573,584,1568,32,P,Part;P
I-Alinea,le,2,604,995,ABCDEE+Arial,#000,140,149,573,584,1568,32,P,Part;P
I-Alinea,membre,2,604,995,ABCDEE+Arial,#000,153,193,573,584,1568,32,P,Part;P
I-Alinea,du,2,604,995,ABCDEE+Arial,#000,197,209,573,584,1568,32,P,Part;P
I-Alinea,conseil,2,604,995,ABCDEE+Arial,#000,213,247,573,584,1568,32,P,Part;P
I-Alinea,qui,2,604,995,ABCDEE+Arial,#000,251,266,573,584,1568,32,P,Part;P
I-Alinea,occupe,2,604,995,ABCDEE+Arial,#000,270,305,573,584,1568,32,P,Part;P
I-Alinea,le,2,604,995,ABCDEE+Arial,#000,309,318,573,584,1568,32,P,Part;P
I-Alinea,poste,2,604,995,ABCDEE+Arial,#000,322,348,573,584,1568,32,P,Part;P
I-Alinea,de,2,604,995,ABCDEE+Arial,#000,352,365,573,584,1568,32,P,Part;P
I-Alinea,maire,2,604,995,ABCDEE+Arial,#000,369,396,573,584,1568,32,P,Part;P
I-Alinea,"suppléant,",2,604,995,ABCDEE+Arial,#000,400,451,573,584,1568,32,P,Part;P
I-Alinea,lorsque,2,604,995,ABCDEE+Arial,#000,455,491,573,584,1568,32,P,Part;P
I-Alinea,la,2,604,995,ABCDEE+Arial,#000,495,503,573,584,1568,32,P,Part;P
I-Alinea,durée,2,604,995,ABCDEE+Arial,#000,88,116,586,597,1581,32,P,Part;P
I-Alinea,du,2,604,995,ABCDEE+Arial,#000,122,134,586,597,1581,32,P,Part;P
I-Alinea,remplacement,2,604,995,ABCDEE+Arial,#000,140,209,586,597,1581,32,P,Part;P
I-Alinea,du,2,604,995,ABCDEE+Arial,#000,215,227,586,597,1581,32,P,Part;P
I-Alinea,maire,2,604,995,ABCDEE+Arial,#000,233,261,586,597,1581,32,P,Part;P
I-Alinea,dépasse,2,604,995,ABCDEE+Arial,#000,266,308,586,597,1581,32,P,Part;P
I-Alinea,30,2,604,995,ABCDEE+Arial,#000,314,326,586,597,1581,32,P,Part;P
I-Alinea,"jours,",2,604,995,ABCDEE+Arial,#000,332,358,586,597,1581,32,P,Part;P
I-Alinea,reçoit,2,604,995,ABCDEE+Arial,#000,364,391,586,597,1581,32,P,Part;P
I-Alinea,comme,2,604,995,ABCDEE+Arial,#000,397,433,586,597,1581,32,P,Part;P
I-Alinea,rémunération,2,604,995,ABCDEE+Arial,#000,439,504,586,597,1581,32,P,Part;P
I-Alinea,"additionnelle,",2,604,995,ABCDEE+Arial,#000,88,153,598,609,1594,32,P,Part;P
I-Alinea,pour,2,604,995,ABCDEE+Arial,#000,161,183,598,609,1594,32,P,Part;P
I-Alinea,la,2,604,995,ABCDEE+Arial,#000,191,200,598,609,1594,32,P,Part;P
I-Alinea,période,2,604,995,ABCDEE+Arial,#000,208,245,598,609,1594,32,P,Part;P
I-Alinea,entre,2,604,995,ABCDEE+Arial,#000,253,278,598,609,1594,32,P,Part;P
I-Alinea,le,2,604,995,ABCDEE+Arial,#000,287,295,598,609,1594,32,P,Part;P
I-Alinea,31e,2,604,995,,,304,320,598,609,1593,,,
I-Alinea,jour,2,604,995,ABCDEE+Arial,#000,328,346,598,609,1594,32,P,Part;P
I-Alinea,et,2,604,995,ABCDEE+Arial,#000,355,364,598,609,1594,32,P,Part;P
I-Alinea,le,2,604,995,ABCDEE+Arial,#000,372,381,598,609,1594,32,P,Part;P
I-Alinea,jour,2,604,995,ABCDEE+Arial,#000,389,407,598,609,1594,32,P,Part;P
I-Alinea,de,2,604,995,ABCDEE+Arial,#000,416,428,598,609,1594,32,P,Part;P
I-Alinea,cessation,2,604,995,ABCDEE+Arial,#000,436,483,598,609,1594,32,P,Part;P
I-Alinea,du,2,604,995,ABCDEE+Arial,#000,491,503,598,609,1594,32,P,Part;P
I-Alinea,"remplacement,",2,604,995,ABCDEE+Arial,#000,88,161,611,622,1606,32,P,Part;P
I-Alinea,une,2,604,995,ABCDEE+Arial,#000,167,185,611,622,1606,32,P,Part;P
I-Alinea,somme,2,604,995,ABCDEE+Arial,#000,191,227,611,622,1606,32,P,Part;P
I-Alinea,égale,2,604,995,ABCDEE+Arial,#000,233,260,611,622,1606,32,P,Part;P
I-Alinea,à,2,604,995,ABCDEE+Arial,#000,266,272,611,622,1606,32,P,Part;P
I-Alinea,la,2,604,995,ABCDEE+Arial,#000,278,287,611,622,1606,32,P,Part;P
I-Alinea,rémunération,2,604,995,ABCDEE+Arial,#000,292,357,611,622,1606,32,P,Part;P
I-Alinea,du,2,604,995,ABCDEE+Arial,#000,363,376,611,622,1606,32,P,Part;P
I-Alinea,maire,2,604,995,ABCDEE+Arial,#000,381,409,611,622,1606,32,P,Part;P
I-Alinea,pour,2,604,995,ABCDEE+Arial,#000,415,437,611,622,1606,32,P,Part;P
I-Alinea,cette,2,604,995,ABCDEE+Arial,#000,443,467,611,622,1606,32,P,Part;P
I-Alinea,même,2,604,995,ABCDEE+Arial,#000,473,503,611,622,1606,32,P,Part;P
I-Alinea,période.,2,604,995,ABCDEE+Arial,#000,88,128,624,635,1619,32,P,Part;P
B-Alinea,Le,2,604,995,ABCDEE+Arial,#000,88,100,649,660,1644,34,P,Part;P
I-Alinea,second,2,604,995,ABCDEE+Arial,#000,104,139,649,660,1644,34,P,Part;P
I-Alinea,alinéa,2,604,995,ABCDEE+Arial,#000,143,173,649,660,1644,34,P,Part;P
I-Alinea,s’applique,2,604,995,ABCDEE+Arial,#000,177,226,649,660,1644,34,P,Part;P
I-Alinea,uniquement,2,604,995,ABCDEE+Arial,#000,230,287,649,660,1644,34,P,Part;P
I-Alinea,lorsque,2,604,995,ABCDEE+Arial,#000,291,327,649,660,1644,34,P,Part;P
I-Alinea,le,2,604,995,ABCDEE+Arial,#000,331,340,649,660,1644,34,P,Part;P
I-Alinea,maire,2,604,995,ABCDEE+Arial,#000,344,371,649,660,1644,34,P,Part;P
I-Alinea,est,2,604,995,ABCDEE+Arial,#000,375,390,649,660,1644,34,P,Part;P
I-Alinea,dans,2,604,995,ABCDEE+Arial,#000,394,418,649,660,1644,34,P,Part;P
I-Alinea,une,2,604,995,ABCDEE+Arial,#000,421,440,649,660,1644,34,P,Part;P
I-Alinea,impossibilité,2,604,995,ABCDEE+Arial,#000,444,503,649,660,1644,34,P,Part;P
I-Alinea,d’occuper,2,604,995,ABCDEE+Arial,#000,88,135,662,673,1657,34,P,Part;P
I-Alinea,ses,2,604,995,ABCDEE+Arial,#000,139,156,662,673,1657,34,P,Part;P
I-Alinea,fonctions.,2,604,995,ABCDEE+Arial,#000,159,206,662,673,1657,34,P,Part;P
B-Amendement,"1251-1,",2,604,995,"ABCDEE+Arial,Bold",#f00,88,115,686,694,1682,36,P,Part;P
I-Amendement,a.,2,604,995,"ABCDEE+Arial,Bold",#f00,117,124,686,694,1682,36,P,Part;P
I-Amendement,5,2,604,995,"ABCDEE+Arial,Bold",#f00,126,131,686,694,1682,36,P,Part;P
B-Article,Article,2,604,995,"ABCDEE+Arial,Bold",#000,88,125,709,721,1704,38,P,Part;L;LI;LBody
I-Article,6,2,604,995,"ABCDEE+Arial,Bold",#000,132,138,709,721,1704,38,P,Part;L;LI;LBody
I-Article,Allocation,2,604,995,"ABCDEE+Arial,Bold",#000,173,226,710,721,1705,38,P,Part;L;LI;LBody
I-Article,de,2,604,995,"ABCDEE+Arial,Bold",#000,229,242,710,721,1705,38,P,Part;L;LI;LBody
I-Article,transition,2,604,995,"ABCDEE+Arial,Bold",#000,245,295,710,721,1705,38,P,Part;L;LI;LBody
B-Alinea,Une,2,604,995,ABCDEE+Arial,#000,88,108,722,733,1718,39,P,Part;P
I-Alinea,allocation,2,604,995,ABCDEE+Arial,#000,112,159,722,733,1718,39,P,Part;P
I-Alinea,de,2,604,995,ABCDEE+Arial,#000,163,175,722,733,1718,39,P,Part;P
I-Alinea,transition,2,604,995,ABCDEE+Arial,#000,180,224,722,733,1718,39,P,Part;P
I-Alinea,est,2,604,995,ABCDEE+Arial,#000,229,243,722,733,1718,39,P,Part;P
I-Alinea,versée,2,604,995,ABCDEE+Arial,#000,248,281,722,733,1718,39,P,Part;P
I-Alinea,au,2,604,995,ABCDEE+Arial,#000,285,297,722,733,1718,39,P,Part;P
I-Alinea,maire,2,604,995,ABCDEE+Arial,#000,302,329,722,733,1718,39,P,Part;P
I-Alinea,qui,2,604,995,ABCDEE+Arial,#000,333,348,722,733,1718,39,P,Part;P
I-Alinea,cesse,2,604,995,ABCDEE+Arial,#000,353,381,722,733,1718,39,P,Part;P
I-Alinea,d’occuper,2,604,995,ABCDEE+Arial,#000,386,433,722,733,1718,39,P,Part;P
I-Alinea,ses,2,604,995,ABCDEE+Arial,#000,438,455,722,733,1718,39,P,Part;P
I-Alinea,fonctions,2,604,995,ABCDEE+Arial,#000,459,503,722,733,1718,39,P,Part;P
I-Alinea,alors,2,604,995,ABCDEE+Arial,#000,88,112,735,746,1730,39,P,Part;P
