tag,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
I-Alinea,d’assurer,1,612,1008,ArialMT,#000,106,152,784,795,784,40,P,Document;P
I-Alinea,le,1,612,1008,ArialMT,#000,155,163,784,795,784,40,P,Document;P
I-Alinea,maintien,1,612,1008,ArialMT,#000,167,208,784,795,784,40,P,Document;P
I-Alinea,de,1,612,1008,ArialMT,#000,211,224,784,795,784,40,P,Document;P
I-Alinea,la,1,612,1008,ArialMT,#000,227,235,784,795,784,40,P,Document;P
I-Alinea,qualité,1,612,1008,ArialMT,#000,238,271,784,795,784,40,P,Document;P
I-Alinea,des,1,612,1008,ArialMT,#000,274,292,784,795,784,40,P,Document;P
I-Alinea,eaux,1,612,1008,ArialMT,#000,295,319,784,795,784,40,P,Document;P
I-Alinea,et,1,612,1008,ArialMT,#000,322,331,784,795,784,40,P,Document;P
I-Alinea,de,1,612,1008,ArialMT,#000,334,347,784,795,784,40,P,Document;P
I-Alinea,s’assurer,1,612,1008,ArialMT,#000,350,394,784,795,784,40,P,Document;P
I-Alinea,de,1,612,1008,ArialMT,#000,397,410,784,795,784,40,P,Document;P
I-Alinea,l’utilisation,1,612,1008,ArialMT,#000,413,463,784,795,784,40,P,Document;P
I-Alinea,sécuritaire,1,612,1008,ArialMT,#000,467,517,784,795,784,40,P,Document;P
I-Alinea,des,1,612,1008,ArialMT,#000,106,124,796,807,796,40,P,Document;P
I-Alinea,plans,1,612,1008,ArialMT,#000,127,154,796,807,796,40,P,Document;P
I-Alinea,d’eau,1,612,1008,ArialMT,#000,157,184,796,807,796,40,P,Document;P
I-Alinea,sur,1,612,1008,ArialMT,#000,187,202,796,807,796,40,P,Document;P
I-Alinea,le,1,612,1008,ArialMT,#000,205,214,796,807,796,40,P,Document;P
I-Alinea,territoire,1,612,1008,ArialMT,#000,217,257,796,807,796,40,P,Document;P
I-Alinea,de,1,612,1008,ArialMT,#000,260,272,796,807,796,40,P,Document;P
I-Alinea,la,1,612,1008,ArialMT,#000,275,284,796,807,796,40,P,Document;P
I-Alinea,Ville,1,612,1008,ArialMT,#000,287,308,796,807,796,40,P,Document;P
B-Article,Article,1,612,1008,Arial-BoldMT,#000,106,144,822,834,822,42,P,Document;L;LI;LBody
I-Article,3,1,612,1008,Arial-BoldMT,#000,150,157,822,834,822,42,P,Document;L;LI;LBody
I-Article,Définitions,1,612,1008,Arial-BoldMT,#000,170,227,823,834,823,42,P,Document;L;LI;LBody
B-Liste,Contrôleur,1,612,1008,Arial-BoldMT,#000,106,163,848,859,848,44,P,Document;P
I-Liste,:,1,612,1008,ArialMT,#000,168,171,848,859,848,44,P,Document;P
I-Liste,Outre,1,612,1008,ArialMT,#000,176,204,848,859,848,44,P,Document;P
I-Liste,un,1,612,1008,ArialMT,#000,208,221,848,859,848,44,P,Document;P
I-Liste,agent,1,612,1008,ArialMT,#000,225,253,848,859,848,44,P,Document;P
I-Liste,de,1,612,1008,ArialMT,#000,258,270,848,859,848,44,P,Document;P
I-Liste,la,1,612,1008,ArialMT,#000,275,283,848,859,848,44,P,Document;P
I-Liste,"paix,",1,612,1008,ArialMT,#000,288,312,848,859,848,44,P,Document;P
I-Liste,toute,1,612,1008,ArialMT,#000,316,341,848,859,848,44,P,Document;P
I-Liste,personne,1,612,1008,ArialMT,#000,346,392,848,859,848,44,P,Document;P
I-Liste,autorisée,1,612,1008,ArialMT,#000,397,442,848,859,848,44,P,Document;P
I-Liste,par,1,612,1008,ArialMT,#000,447,463,848,859,848,44,P,Document;P
I-Liste,le,1,612,1008,ArialMT,#000,467,476,848,859,848,44,P,Document;P
I-Liste,Conseil,1,612,1008,ArialMT,#000,481,517,848,859,848,44,P,Document;P
I-Liste,municipal,1,612,1008,ArialMT,#000,106,153,861,872,861,44,P,Document;P
I-Liste,à,1,612,1008,ArialMT,#000,156,162,861,872,861,44,P,Document;P
I-Liste,appliquer,1,612,1008,ArialMT,#000,165,210,861,872,861,44,P,Document;P
I-Liste,la,1,612,1008,ArialMT,#000,214,222,861,872,861,44,P,Document;P
I-Liste,réglementation,1,612,1008,ArialMT,#000,225,298,861,872,861,44,P,Document;P
I-Liste,municipale.,1,612,1008,ArialMT,#000,301,357,861,872,861,44,P,Document;P
B-Liste,Débarcadère,1,612,1008,Arial-BoldMT,#000,106,173,886,897,886,46,P,Document;P
I-Liste,privé,1,612,1008,Arial-BoldMT,#000,179,206,886,897,886,46,P,Document;P
I-Liste,:,1,612,1008,ArialMT,#000,212,215,886,897,886,46,P,Document;P
I-Liste,Un,1,612,1008,ArialMT,#000,220,234,886,897,886,46,P,Document;P
I-Liste,endroit,1,612,1008,ArialMT,#000,240,274,886,897,886,46,P,Document;P
I-Liste,aménagé,1,612,1008,ArialMT,#000,279,325,886,897,886,46,P,Document;P
I-Liste,pour,1,612,1008,ArialMT,#000,331,353,886,897,886,46,P,Document;P
I-Liste,effectuer,1,612,1008,ArialMT,#000,359,401,886,897,886,46,P,Document;P
I-Liste,la,1,612,1008,ArialMT,#000,407,415,886,897,886,46,P,Document;P
I-Liste,mise,1,612,1008,ArialMT,#000,421,444,886,897,886,46,P,Document;P
I-Liste,à,1,612,1008,ArialMT,#000,450,456,886,897,886,46,P,Document;P
I-Liste,l’eau,1,612,1008,ArialMT,#000,462,485,886,897,886,46,P,Document;P
I-Liste,d’une,1,612,1008,ArialMT,#000,491,517,886,897,886,46,P,Document;P
I-Liste,embarcation,1,612,1008,ArialMT,#000,106,167,898,910,898,46,P,Document;P
I-Liste,et,1,612,1008,ArialMT,#000,171,180,898,910,898,46,P,Document;P
I-Liste,qui,1,612,1008,ArialMT,#000,183,198,898,910,898,46,P,Document;P
I-Liste,appartient,1,612,1008,ArialMT,#000,202,250,898,910,898,46,P,Document;P
I-Liste,à,1,612,1008,ArialMT,#000,254,260,898,910,898,46,P,Document;P
I-Liste,un,1,612,1008,ArialMT,#000,264,276,898,910,898,46,P,Document;P
I-Liste,propriétaire,1,612,1008,ArialMT,#000,279,335,898,910,898,46,P,Document;P
I-Liste,riverain,1,612,1008,ArialMT,#000,339,375,898,910,898,46,P,Document;P
I-Liste,à,1,612,1008,ArialMT,#000,378,384,898,910,898,46,P,Document;P
I-Liste,l’un,1,612,1008,ArialMT,#000,388,405,898,910,898,46,P,Document;P
I-Liste,des,1,612,1008,ArialMT,#000,408,426,898,910,898,46,P,Document;P
I-Liste,plans,1,612,1008,ArialMT,#000,430,456,898,910,898,46,P,Document;P
I-Liste,d’eau,1,612,1008,ArialMT,#000,460,486,898,910,898,46,P,Document;P
I-Liste,sur,1,612,1008,ArialMT,#000,490,505,898,910,898,46,P,Document;P
I-Liste,le,1,612,1008,ArialMT,#000,509,517,898,910,898,46,P,Document;P
I-Liste,territoire,1,612,1008,ArialMT,#000,106,147,911,922,911,46,P,Document;P
I-Liste,de,1,612,1008,ArialMT,#000,150,162,911,922,911,46,P,Document;P
I-Liste,la,1,612,1008,ArialMT,#000,165,174,911,922,911,46,P,Document;P
I-Liste,Ville.,1,612,1008,ArialMT,#000,177,201,911,922,911,46,P,Document;P
B-Pied,Règlement,1,612,1008,BCDEEE+Cambria,#000,64,101,961,969,961,,Artifact,
I-Pied,1306,1,612,1008,BCDEEE+Cambria,#000,102,120,961,969,961,,Artifact,
I-Pied,concernant,1,612,1008,BCDEEE+Cambria,#000,122,160,961,969,961,,Artifact,
I-Pied,la,1,612,1008,BCDFEE+Cambria,#000,162,168,961,969,961,,Artifact,
I-Pied,protection,1,612,1008,BCDFEE+Cambria,#000,170,206,961,969,961,,Artifact,
I-Pied,et,1,612,1008,BCDFEE+Cambria,#000,207,214,961,969,961,,Artifact,
I-Pied,l’accès,1,612,1008,BCDFEE+Cambria,#000,216,238,961,969,961,,Artifact,
I-Pied,aux,1,612,1008,BCDFEE+Cambria,#000,240,252,961,969,961,,Artifact,
I-Pied,plans,1,612,1008,BCDFEE+Cambria,#000,254,272,961,969,961,,Artifact,
I-Pied,d’eau,1,612,1008,BCDFEE+Cambria,#000,274,292,961,969,961,,Artifact,
I-Pied,du,1,612,1008,BCDFEE+Cambria,#000,294,303,961,969,961,,Artifact,
I-Pied,territoire,1,612,1008,BCDFEE+Cambria,#000,305,336,961,969,961,,Artifact,
I-Pied,de,1,612,1008,BCDFEE+Cambria,#000,338,347,961,969,961,,Artifact,
I-Pied,la,1,612,1008,BCDFEE+Cambria,#000,348,354,961,969,961,,Artifact,
I-Pied,Ville,1,612,1008,BCDFEE+Cambria,#000,356,372,961,969,961,,Artifact,
I-Pied,de,1,612,1008,BCDEEE+Cambria,#000,373,382,961,969,961,,Artifact,
I-Pied,Sainte-Adèle–,1,612,1008,BCDEEE+Cambria,#000,384,431,961,969,961,,Artifact,
I-Pied,21,1,612,1008,BCDEEE+Cambria,#000,433,441,961,969,961,,Artifact,
I-Pied,juin,1,612,1008,BCDEEE+Cambria,#000,443,456,961,969,961,,Artifact,
I-Pied,2021,1,612,1008,BCDEEE+Cambria,#000,458,476,961,969,961,,Artifact,
I-Pied,(Adoption)Page,1,612,1008,BCDEEE+Cambria,#000,478,532,961,969,961,,Artifact,
I-Pied,1,1,612,1008,BCDEEE+Cambria,#000,534,538,961,969,961,,Artifact,
B-Tete,2,2,612,1008,ArialMT,#000,288,293,37,45,1045,,Artifact,
B-Liste,Embarcation,2,612,1008,Arial-BoldMT,#000,106,173,60,71,1068,0,P,Document;P
I-Liste,:,2,612,1008,ArialMT,#000,178,181,60,71,1068,0,P,Document;P
I-Liste,Tout,2,612,1008,ArialMT,#000,185,207,60,71,1068,0,P,Document;P
I-Liste,"appareil,",2,612,1008,ArialMT,#000,211,253,60,71,1068,0,P,Document;P
I-Liste,ouvrage,2,612,1008,ArialMT,#000,257,297,60,71,1068,0,P,Document;P
I-Liste,et,2,612,1008,ArialMT,#000,301,311,60,71,1068,0,P,Document;P
I-Liste,construction,2,612,1008,ArialMT,#000,315,374,60,71,1068,0,P,Document;P
I-Liste,"flottante,",2,612,1008,ArialMT,#000,378,420,60,71,1068,0,P,Document;P
I-Liste,munis,2,612,1008,ArialMT,#000,425,454,60,71,1068,0,P,Document;P
I-Liste,d’un,2,612,1008,ArialMT,#000,458,479,60,71,1068,0,P,Document;P
I-Liste,moteur,2,612,1008,ArialMT,#000,483,517,60,71,1068,0,P,Document;P
I-Liste,ou,2,612,1008,ArialMT,#000,106,119,73,84,1081,0,P,Document;P
I-Liste,non,2,612,1008,ArialMT,#000,122,140,73,84,1081,0,P,Document;P
I-Liste,et,2,612,1008,ArialMT,#000,143,152,73,84,1081,0,P,Document;P
I-Liste,qui,2,612,1008,ArialMT,#000,156,170,73,84,1081,0,P,Document;P
I-Liste,se,2,612,1008,ArialMT,#000,173,185,73,84,1081,0,P,Document;P
I-Liste,déplacent,2,612,1008,ArialMT,#000,188,236,73,84,1081,0,P,Document;P
I-Liste,sur,2,612,1008,ArialMT,#000,239,254,73,84,1081,0,P,Document;P
I-Liste,l’eau.,2,612,1008,ArialMT,#000,257,283,73,84,1081,0,P,Document;P
B-Liste,Espèce,2,612,1008,Arial-BoldMT,#000,106,145,98,109,1106,2,P,Document;P
I-Liste,exotique,2,612,1008,Arial-BoldMT,#000,153,198,98,109,1106,2,P,Document;P
I-Liste,envahissante,2,612,1008,Arial-BoldMT,#000,206,276,98,109,1106,2,P,Document;P
I-Liste,:,2,612,1008,ArialMT,#000,283,286,98,109,1106,2,P,Document;P
I-Liste,Organisme,2,612,1008,ArialMT,#000,294,348,98,109,1106,2,P,Document;P
I-Liste,croissant,2,612,1008,ArialMT,#000,355,399,98,109,1106,2,P,Document;P
I-Liste,hors,2,612,1008,ArialMT,#000,406,428,98,109,1106,2,P,Document;P
I-Liste,de,2,612,1008,ArialMT,#000,435,447,98,109,1106,2,P,Document;P
I-Liste,son,2,612,1008,ArialMT,#000,455,472,98,109,1106,2,P,Document;P
I-Liste,aire,2,612,1008,ArialMT,#000,480,498,98,109,1106,2,P,Document;P
I-Liste,de,2,612,1008,ArialMT,#000,505,517,98,109,1106,2,P,Document;P
I-Liste,distribution,2,612,1008,ArialMT,#000,106,160,111,122,1119,2,P,Document;P
I-Liste,naturelle,2,612,1008,ArialMT,#000,163,205,111,122,1119,2,P,Document;P
I-Liste,et,2,612,1008,ArialMT,#000,208,217,111,122,1119,2,P,Document;P
I-Liste,pouvant,2,612,1008,ArialMT,#000,220,259,111,122,1119,2,P,Document;P
I-Liste,devenir,2,612,1008,ArialMT,#000,263,298,111,122,1119,2,P,Document;P
I-Liste,envahissant.,2,612,1008,ArialMT,#000,302,363,111,122,1119,2,P,Document;P
B-Liste,Fonctionnaire,2,612,1008,Arial-BoldMT,#000,106,179,136,147,1144,4,P,Document;P
I-Liste,désigné,2,612,1008,Arial-BoldMT,#000,185,227,136,147,1144,4,P,Document;P
I-Liste,:,2,612,1008,ArialMT,#000,230,233,136,147,1144,4,P,Document;P
I-Liste,toute,2,612,1008,ArialMT,#000,239,263,136,147,1144,4,P,Document;P
I-Liste,personne,2,612,1008,ArialMT,#000,269,315,136,147,1144,4,P,Document;P
I-Liste,désignée,2,612,1008,ArialMT,#000,321,365,136,147,1144,4,P,Document;P
I-Liste,comme,2,612,1008,ArialMT,#000,371,407,136,147,1144,4,P,Document;P
I-Liste,tel,2,612,1008,ArialMT,#000,413,425,136,147,1144,4,P,Document;P
I-Liste,par,2,612,1008,ArialMT,#000,430,446,136,147,1144,4,P,Document;P
I-Liste,résolution,2,612,1008,ArialMT,#000,452,499,136,147,1144,4,P,Document;P
I-Liste,du,2,612,1008,ArialMT,#000,505,518,136,147,1144,4,P,Document;P
I-Liste,conseil,2,612,1008,ArialMT,#000,106,141,149,160,1157,4,P,Document;P
I-Liste,municipal,2,612,1008,ArialMT,#000,144,190,149,160,1157,4,P,Document;P
B-Liste,Propriétaire,2,612,1008,Arial-BoldMT,#000,106,168,174,185,1182,6,P,Document;P
I-Liste,riverain,2,612,1008,Arial-BoldMT,#000,174,214,174,185,1182,6,P,Document;P
I-Liste,:,2,612,1008,ArialMT,#000,220,223,174,185,1182,6,P,Document;P
I-Liste,Toute,2,612,1008,ArialMT,#000,229,257,174,185,1182,6,P,Document;P
I-Liste,personne,2,612,1008,ArialMT,#000,263,309,174,185,1182,6,P,Document;P
I-Liste,physique,2,612,1008,ArialMT,#000,314,358,174,185,1182,6,P,Document;P
I-Liste,ou,2,612,1008,ArialMT,#000,364,376,174,185,1182,6,P,Document;P
I-Liste,morale,2,612,1008,ArialMT,#000,382,415,174,185,1182,6,P,Document;P
I-Liste,qui,2,612,1008,ArialMT,#000,421,436,174,185,1182,6,P,Document;P
I-Liste,est,2,612,1008,ArialMT,#000,442,456,174,185,1182,6,P,Document;P
I-Liste,propriétaire,2,612,1008,ArialMT,#000,462,517,174,185,1182,6,P,Document;P
I-Liste,d’une,2,612,1008,ArialMT,#000,106,133,187,198,1195,6,P,Document;P
I-Liste,propriété,2,612,1008,ArialMT,#000,138,181,187,198,1195,6,P,Document;P
I-Liste,limitrophe,2,612,1008,ArialMT,#000,186,233,187,198,1195,6,P,Document;P
I-Liste,à,2,612,1008,ArialMT,#000,238,244,187,198,1195,6,P,Document;P
I-Liste,l’un,2,612,1008,ArialMT,#000,249,266,187,198,1195,6,P,Document;P
I-Liste,des,2,612,1008,ArialMT,#000,270,288,187,198,1195,6,P,Document;P
I-Liste,plans,2,612,1008,ArialMT,#000,293,319,187,198,1195,6,P,Document;P
I-Liste,d’eau,2,612,1008,ArialMT,#000,323,350,187,198,1195,6,P,Document;P
I-Liste,de,2,612,1008,ArialMT,#000,355,367,187,198,1195,6,P,Document;P
I-Liste,la,2,612,1008,ArialMT,#000,372,380,187,198,1195,6,P,Document;P
I-Liste,Ville.,2,612,1008,ArialMT,#000,385,409,187,198,1195,6,P,Document;P
I-Liste,Sont,2,612,1008,ArialMT,#000,413,436,187,198,1195,6,P,Document;P
I-Liste,aussi,2,612,1008,ArialMT,#000,440,466,187,198,1195,6,P,Document;P
I-Liste,inclus,2,612,1008,ArialMT,#000,471,499,187,198,1195,6,P,Document;P
I-Liste,les,2,612,1008,ArialMT,#000,503,517,187,198,1195,6,P,Document;P
I-Liste,propriétaires,2,612,1008,ArialMT,#000,106,168,199,210,1207,6,P,Document;P
I-Liste,d’une,2,612,1008,ArialMT,#000,172,199,199,210,1207,6,P,Document;P
I-Liste,servitude,2,612,1008,ArialMT,#000,204,248,199,210,1207,6,P,Document;P
I-Liste,de,2,612,1008,ArialMT,#000,253,265,199,210,1207,6,P,Document;P
I-Liste,passage,2,612,1008,ArialMT,#000,269,311,199,210,1207,6,P,Document;P
I-Liste,notariée,2,612,1008,ArialMT,#000,315,355,199,210,1207,6,P,Document;P
I-Liste,donnant,2,612,1008,ArialMT,#000,359,399,199,210,1207,6,P,Document;P
I-Liste,accès,2,612,1008,ArialMT,#000,404,432,199,210,1207,6,P,Document;P
I-Liste,à,2,612,1008,ArialMT,#000,437,443,199,210,1207,6,P,Document;P
I-Liste,l’un,2,612,1008,ArialMT,#000,447,465,199,210,1207,6,P,Document;P
I-Liste,des,2,612,1008,ArialMT,#000,469,487,199,210,1207,6,P,Document;P
I-Liste,plans,2,612,1008,ArialMT,#000,491,518,199,210,1207,6,P,Document;P
I-Liste,d’eau,2,612,1008,ArialMT,#000,106,133,212,223,1220,6,P,Document;P
I-Liste,sur,2,612,1008,ArialMT,#000,136,152,212,223,1220,6,P,Document;P
I-Liste,le,2,612,1008,ArialMT,#000,155,163,212,223,1220,6,P,Document;P
I-Liste,territoire,2,612,1008,ArialMT,#000,166,207,212,223,1220,6,P,Document;P
I-Liste,de,2,612,1008,ArialMT,#000,210,222,212,223,1220,6,P,Document;P
I-Liste,la,2,612,1008,ArialMT,#000,225,234,212,223,1220,6,P,Document;P
I-Liste,Municipalité.,2,612,1008,ArialMT,#000,237,298,212,223,1220,6,P,Document;P
B-Liste,Utilisateur,2,612,1008,Arial-BoldMT,#000,106,160,237,248,1245,8,P,Document;P
I-Liste,:,2,612,1008,ArialMT,#000,163,166,237,248,1245,8,P,Document;P
I-Liste,Toute,2,612,1008,ArialMT,#000,170,198,237,248,1245,8,P,Document;P
I-Liste,personne,2,612,1008,ArialMT,#000,201,246,237,248,1245,8,P,Document;P
I-Liste,ayant,2,612,1008,ArialMT,#000,250,277,237,248,1245,8,P,Document;P
I-Liste,la,2,612,1008,ArialMT,#000,280,288,237,248,1245,8,P,Document;P
I-Liste,garde,2,612,1008,ArialMT,#000,291,319,237,248,1245,8,P,Document;P
I-Liste,et,2,612,1008,ArialMT,#000,322,331,237,248,1245,8,P,Document;P
I-Liste,le,2,612,1008,ArialMT,#000,335,343,237,248,1245,8,P,Document;P
I-Liste,contrôle,2,612,1008,ArialMT,#000,346,385,237,248,1245,8,P,Document;P
I-Liste,d’une,2,612,1008,ArialMT,#000,388,415,237,248,1245,8,P,Document;P
I-Liste,embarcation.,2,612,1008,ArialMT,#000,418,482,237,248,1245,8,P,Document;P
B-Chapitre,CHAPITRE,2,612,1008,Arial-BoldMT,#000,92,148,275,286,1283,11,P,Document;P
I-Chapitre,II,2,612,1008,Arial-BoldMT,#000,152,158,275,286,1283,11,P,Document;P
I-Chapitre,–,2,612,1008,Arial-BoldMT,#000,161,167,275,286,1283,11,P,Document;P
I-Chapitre,DISPOSITIONS,2,612,1008,Arial-BoldMT,#000,170,248,275,286,1283,11,P,Document;P
I-Chapitre,ADMINISTRATIVES,2,612,1008,Arial-BoldMT,#000,251,352,275,286,1283,11,P,Document;P
B-Article,Article,2,612,1008,Arial-BoldMT,#000,106,144,301,313,1309,13,P,Document;L;LI;LBody
I-Article,4,2,612,1008,Arial-BoldMT,#000,150,157,301,313,1309,13,P,Document;L;LI;LBody
I-Article,Application,2,612,1008,Arial-BoldMT,#000,170,230,301,312,1309,13,P,Document;L;LI;LBody
I-Article,du,2,612,1008,Arial-BoldMT,#000,233,247,301,312,1309,13,P,Document;L;LI;LBody
I-Article,règlement,2,612,1008,Arial-BoldMT,#000,250,302,301,312,1309,13,P,Document;L;LI;LBody
B-Alinea,La,2,612,1008,ArialMT,#000,106,119,327,338,1335,15,P,Document;P
I-Alinea,ville,2,612,1008,ArialMT,#000,123,142,327,338,1335,15,P,Document;P
I-Alinea,autorise,2,612,1008,ArialMT,#000,146,186,327,338,1335,15,P,Document;P
I-Alinea,tout,2,612,1008,ArialMT,#000,190,208,327,338,1335,15,P,Document;P
I-Alinea,fonctionnaire,2,612,1008,ArialMT,#000,212,275,327,338,1335,15,P,Document;P
I-Alinea,"désigné,",2,612,1008,ArialMT,#000,280,321,327,338,1335,15,P,Document;P
I-Alinea,tout,2,612,1008,ArialMT,#000,326,344,327,338,1335,15,P,Document;P
I-Alinea,agent,2,612,1008,ArialMT,#000,348,376,327,338,1335,15,P,Document;P
I-Alinea,de,2,612,1008,ArialMT,#000,380,393,327,338,1335,15,P,Document;P
I-Alinea,sécurité,2,612,1008,ArialMT,#000,397,435,327,338,1335,15,P,Document;P
I-Alinea,lié,2,612,1008,ArialMT,#000,440,451,327,338,1335,15,P,Document;P
I-Alinea,à,2,612,1008,ArialMT,#000,455,461,327,338,1335,15,P,Document;P
I-Alinea,la,2,612,1008,ArialMT,#000,465,474,327,338,1335,15,P,Document;P
I-Alinea,ville,2,612,1008,ArialMT,#000,478,497,327,338,1335,15,P,Document;P
I-Alinea,par,2,612,1008,ArialMT,#000,502,517,327,338,1335,15,P,Document;P
I-Alinea,contrat,2,612,1008,ArialMT,#000,106,140,339,350,1347,15,P,Document;P
I-Alinea,et,2,612,1008,ArialMT,#000,144,153,339,350,1347,15,P,Document;P
I-Alinea,tout,2,612,1008,ArialMT,#000,158,176,339,350,1347,15,P,Document;P
I-Alinea,agent,2,612,1008,ArialMT,#000,180,208,339,350,1347,15,P,Document;P
I-Alinea,de,2,612,1008,ArialMT,#000,212,224,339,350,1347,15,P,Document;P
I-Alinea,la,2,612,1008,ArialMT,#000,228,237,339,350,1347,15,P,Document;P
I-Alinea,paix,2,612,1008,ArialMT,#000,241,261,339,350,1347,15,P,Document;P
I-Alinea,à,2,612,1008,ArialMT,#000,265,272,339,350,1347,15,P,Document;P
I-Alinea,intenter,2,612,1008,ArialMT,#000,276,312,339,350,1347,15,P,Document;P
I-Alinea,une,2,612,1008,ArialMT,#000,317,335,339,350,1347,15,P,Document;P
I-Alinea,poursuite,2,612,1008,ArialMT,#000,339,384,339,350,1347,15,P,Document;P
I-Alinea,pénale,2,612,1008,ArialMT,#000,389,422,339,350,1347,15,P,Document;P
I-Alinea,au,2,612,1008,ArialMT,#000,426,438,339,350,1347,15,P,Document;P
I-Alinea,nom,2,612,1008,ArialMT,#000,442,463,339,350,1347,15,P,Document;P
I-Alinea,de,2,612,1008,ArialMT,#000,468,480,339,350,1347,15,P,Document;P
I-Alinea,la,2,612,1008,ArialMT,#000,484,493,339,350,1347,15,P,Document;P
I-Alinea,Ville,2,612,1008,ArialMT,#000,497,518,339,350,1347,15,P,Document;P
I-Alinea,pour,2,612,1008,ArialMT,#000,106,129,352,363,1360,15,P,Document;P
I-Alinea,une,2,612,1008,ArialMT,#000,132,151,352,363,1360,15,P,Document;P
I-Alinea,contravention,2,612,1008,ArialMT,#000,154,220,352,363,1360,15,P,Document;P
I-Alinea,au,2,612,1008,ArialMT,#000,224,236,352,363,1360,15,P,Document;P
I-Alinea,présent,2,612,1008,ArialMT,#000,240,276,352,363,1360,15,P,Document;P
I-Alinea,règlement,2,612,1008,ArialMT,#000,280,329,352,363,1360,15,P,Document;P
I-Alinea,conformément,2,612,1008,ArialMT,#000,332,403,352,363,1360,15,P,Document;P
I-Alinea,au,2,612,1008,ArialMT,#000,406,419,352,363,1360,15,P,Document;P
I-Alinea,Code,2,612,1008,Arial-ItalicMT,#000,422,449,352,363,1360,15,P,Document;P
I-Alinea,de,2,612,1008,Arial-ItalicMT,#000,452,464,352,363,1360,15,P,Document;P
I-Alinea,procédure,2,612,1008,Arial-ItalicMT,#000,468,517,352,363,1360,15,P,Document;P
I-Alinea,pénale,2,612,1008,Arial-ItalicMT,#000,106,139,365,376,1373,15,P,Document;P
I-Alinea,"(L.R.Q.,",2,612,1008,ArialMT,#000,143,181,365,376,1373,15,P,Document;P
I-Alinea,c.,2,612,1008,ArialMT,#000,184,193,365,376,1373,15,P,Document;P
I-Alinea,C-25.1).,2,612,1008,ArialMT,#000,196,236,365,376,1373,15,P,Document;P
B-Article,Article,2,612,1008,Arial-BoldMT,#000,106,144,390,402,1398,17,P,Document;L;LI;LBody
I-Article,5,2,612,1008,Arial-BoldMT,#000,150,157,390,402,1398,17,P,Document;L;LI;LBody
I-Article,Inspection,2,612,1008,Arial-BoldMT,#000,170,225,391,402,1399,17,P,Document;L;LI;LBody
B-Alinea,Le,2,612,1008,ArialMT,#000,106,119,416,427,1424,19,P,Document;P
I-Alinea,responsable,2,612,1008,ArialMT,#000,124,184,416,427,1424,19,P,Document;P
I-Alinea,de,2,612,1008,ArialMT,#000,190,202,416,427,1424,19,P,Document;P
I-Alinea,l’application,2,612,1008,ArialMT,#000,208,265,416,427,1424,19,P,Document;P
I-Alinea,du,2,612,1008,ArialMT,#000,271,283,416,427,1424,19,P,Document;P
I-Alinea,présent,2,612,1008,ArialMT,#000,289,325,416,427,1424,19,P,Document;P
I-Alinea,règlement,2,612,1008,ArialMT,#000,331,380,416,427,1424,19,P,Document;P
I-Alinea,est,2,612,1008,ArialMT,#000,386,400,416,427,1424,19,P,Document;P
I-Alinea,autorisé,2,612,1008,ArialMT,#000,406,445,416,427,1424,19,P,Document;P
I-Alinea,à,2,612,1008,ArialMT,#000,451,457,416,427,1424,19,P,Document;P
I-Alinea,visiter,2,612,1008,ArialMT,#000,462,491,416,427,1424,19,P,Document;P
I-Alinea,et,2,612,1008,ArialMT,#000,497,506,416,427,1424,19,P,Document;P
I-Alinea,à,2,612,1008,ArialMT,#000,511,517,416,427,1424,19,P,Document;P
I-Alinea,"examiner,",2,612,1008,ArialMT,#000,106,155,429,440,1437,19,P,Document;P
I-Alinea,entre,2,612,1008,ArialMT,#000,158,183,429,440,1437,19,P,Document;P
I-Alinea,7,2,612,1008,ArialMT,#000,187,193,429,440,1437,19,P,Document;P
I-Alinea,h,2,612,1008,ArialMT,#000,197,203,429,440,1437,19,P,Document;P
I-Alinea,et,2,612,1008,ArialMT,#000,206,216,429,440,1437,19,P,Document;P
I-Alinea,19,2,612,1008,ArialMT,#000,219,231,429,440,1437,19,P,Document;P
I-Alinea,"h,",2,612,1008,ArialMT,#000,235,244,429,440,1437,19,P,Document;P
I-Alinea,toute,2,612,1008,ArialMT,#000,248,272,429,440,1437,19,P,Document;P
I-Alinea,propriété,2,612,1008,ArialMT,#000,276,319,429,440,1437,19,P,Document;P
I-Alinea,mobilière,2,612,1008,ArialMT,#000,323,367,429,440,1437,19,P,Document;P
I-Alinea,et,2,612,1008,ArialMT,#000,371,380,429,440,1437,19,P,Document;P
I-Alinea,"immobilière,",2,612,1008,ArialMT,#000,384,443,429,440,1437,19,P,Document;P
I-Alinea,pour,2,612,1008,ArialMT,#000,447,469,429,440,1437,19,P,Document;P
I-Alinea,constater,2,612,1008,ArialMT,#000,472,518,429,440,1437,19,P,Document;P
I-Alinea,si,2,612,1008,ArialMT,#000,106,114,441,452,1449,19,P,Document;P
I-Alinea,le,2,612,1008,ArialMT,#000,118,127,441,452,1449,19,P,Document;P
I-Alinea,présent,2,612,1008,ArialMT,#000,131,167,441,452,1449,19,P,Document;P
I-Alinea,règlement,2,612,1008,ArialMT,#000,171,220,441,452,1449,19,P,Document;P
I-Alinea,y,2,612,1008,ArialMT,#000,224,230,441,452,1449,19,P,Document;P
