tag,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
I-Alinea,cités,1,612,1008,Arial-ItalicMT,#000,106,129,609,620,609,363,Span,Document;P
I-Alinea,et,1,612,1008,Arial-ItalicMT,#000,132,141,609,620,609,363,Span,Document;P
I-Alinea,villes;,1,612,1008,Arial-ItalicMT,#000,144,172,609,621,609,363,Span,Document;P
B-Alinea,LE,1,612,1008,Arial-BoldMT,#000,106,121,634,645,634,365,Span,Document;P;Span
I-Alinea,CONSEIL,1,612,1008,Arial-BoldMT,#000,125,174,634,645,634,367,Span,Document;P;Span
I-Alinea,MUNICIPAL,1,612,1008,Arial-BoldMT,#000,179,240,634,645,634,369,Span,Document;P;Span
I-Alinea,décrète,1,612,1008,Arial-BoldMT,#000,245,284,634,645,634,371,Span,Document;P;Span
I-Alinea,qu’il,1,612,1008,Arial-BoldMT,#000,289,312,634,645,634,376,Span,Document;P;Span
I-Alinea,soit,1,612,1008,Arial-BoldMT,#000,317,336,634,645,634,378,Span,Document;P;Span
I-Alinea,statué,1,612,1008,Arial-BoldMT,#000,341,374,634,645,634,380,Span,Document;P;Span
I-Alinea,et,1,612,1008,Arial-BoldMT,#000,378,388,634,645,634,382,Span,Document;P;Span
I-Alinea,ordonné,1,612,1008,Arial-BoldMT,#000,393,437,634,645,634,384,Span,Document;P;Span
I-Alinea,par,1,612,1008,Arial-BoldMT,#000,442,459,634,645,634,386,Span,Document;P;Span
I-Alinea,le,1,612,1008,Arial-BoldMT,#000,464,473,634,645,634,388,Span,Document;P;Span
I-Alinea,présent,1,612,1008,Arial-BoldMT,#000,478,518,634,645,634,390,Span,Document;P;Span
I-Alinea,règlement,1,612,1008,Arial-BoldMT,#000,106,159,647,658,647,392,Span,Document;P;Span
I-Alinea,ce,1,612,1008,Arial-BoldMT,#000,162,175,647,658,647,394,Span,Document;P;Span
I-Alinea,qui,1,612,1008,Arial-BoldMT,#000,178,194,647,658,647,396,Span,Document;P;Span
I-Alinea,suit,1,612,1008,Arial-BoldMT,#000,197,217,647,658,647,398,Span,Document;P;Span
I-Alinea,:,1,612,1008,Arial-BoldMT,#000,220,223,647,658,647,400,Span,Document;P;Span
B-Article,1.,1,612,1008,Arial-BoldMT,#000,106,116,672,683,672,403,Span,Document;L;LI;LBody;Span
I-Article,Identification,1,612,1008,Arial-BoldMT,#000,128,196,672,683,672,405,Span,Document;L;LI;LBody;Span
B-Alinea,Le,1,612,1008,BOWBWB+Arial,#000,106,119,698,709,698,408,Span,Document;P;Span
I-Alinea,lieu,1,612,1008,BOWBWB+Arial,#000,122,139,698,709,698,410,Span,Document;P;Span
I-Alinea,historique,1,612,1008,BOWBWB+Arial,#000,142,190,698,709,698,412,Span,Document;P;Span
I-Alinea,à,1,612,1008,BOWBWB+Arial,#000,193,199,698,709,698,414,Span,Document;P;Span
I-Alinea,être,1,612,1008,BOWBWB+Arial,#000,202,221,698,709,698,416,Span,Document;P;Span
I-Alinea,identifié,1,612,1008,BOWBWB+Arial,#000,224,262,698,709,698,419,Span,Document;P;Span
I-Alinea,est,1,612,1008,BOWBWB+Arial,#000,265,280,698,709,698,422,Span,Document;P;Span
I-Alinea,:,1,612,1008,BOWBWB+Arial,#000,283,286,698,709,698,424,P,Document;P;Span
B-Alinea,Circuit,1,612,1008,BOWBWB+Arial,#000,170,201,724,735,724,428,Span,Document;P;Span
I-Alinea,de,1,612,1008,BOWBWB+Arial,#000,205,217,724,735,724,430,Span,Document;P;Span
I-Alinea,ski,1,612,1008,BOWBWB+Arial,#000,220,233,724,735,724,432,Span,Document;P;Span
I-Alinea,de,1,612,1008,BOWBWB+Arial,#000,236,249,724,735,724,434,Span,Document;P;Span
I-Alinea,fond,1,612,1008,BOWBWB+Arial,#000,252,273,724,735,724,436,Span,Document;P;Span
I-Alinea,«,1,612,1008,BOWBWB+Arial,#000,276,282,724,735,724,438,Span,Document;P;Span
I-Alinea,Maple,1,612,1008,BOWBWB+Arial,#000,285,315,724,735,724,440,P,Document;P;Span
I-Alinea,Leaf,1,612,1008,BOWBWB+Arial,#000,318,340,724,735,724,442,P,Document;P;Span
I-Alinea,»,1,612,1008,BOWBWB+Arial,#000,343,349,724,735,724,444,Span,Document;P;Span
B-Article,2.,1,612,1008,Arial-BoldMT,#000,106,116,748,759,748,447,Span,Document;L;LI;LBody;Span
I-Article,Motifs,1,612,1008,Arial-BoldMT,#000,128,160,748,759,748,449,Span,Document;L;LI;LBody;Span
B-Alinea,Les,1,612,1008,BOWBWB+Arial,#000,106,124,774,785,774,452,Span,Document;P;Span
I-Alinea,motifs,1,612,1008,BOWBWB+Arial,#000,127,157,774,785,774,454,Span,Document;P;Span
I-Alinea,de,1,612,1008,BOWBWB+Arial,#000,160,172,774,785,774,456,Span,Document;P;Span
I-Alinea,l’identification,1,612,1008,BOWBWB+Arial,#000,175,241,774,785,774,458,Span,Document;P;Span
I-Alinea,sont,1,612,1008,BOWBWB+Arial,#000,244,265,774,785,774,460,Span,Document;P;Span
I-Alinea,les,1,612,1008,BOWBWB+Arial,#000,268,282,774,785,774,462,Span,Document;P;Span
I-Alinea,suivants,1,612,1008,BOWBWB+Arial,#000,285,325,774,785,774,464,Span,Document;P;Span
I-Alinea,:,1,612,1008,BOWBWB+Arial,#000,329,332,774,785,774,466,P,Document;P;Span
B-Alinea,Au,1,612,1008,BOWBWB+Arial,#000,106,120,800,811,800,470,Span,Document;P;Span
I-Alinea,tournant,1,612,1008,BOWBWB+Arial,#000,125,166,800,811,800,472,Span,Document;P;Span
I-Alinea,du,1,612,1008,BOWBWB+Arial,#000,171,183,800,811,800,474,Span,Document;P;Span
I-Alinea,20e,1,612,1008,BOWBWB+Arial,#000,189,207,800,811,800,476,Span,Document;P;Span
I-Alinea,"siècle,",1,612,1008,BOWBWB+Arial,#000,212,243,800,811,800,478,Span,Document;P;Span
I-Alinea,Émile,1,612,1008,BOWBWB+Arial,#000,249,276,800,811,800,480,Span,Document;P;Span
I-Alinea,Cochand,1,612,1008,BOWBWB+Arial,#000,282,326,800,811,800,482,Span,Document;P;Span
I-Alinea,et,1,612,1008,BOWBWB+Arial,#000,331,340,800,811,800,484,Span,Document;P;Span
I-Alinea,sa,1,612,1008,BOWBWB+Arial,#000,345,357,800,811,800,486,Span,Document;P;Span
I-Alinea,femme,1,612,1008,BOWBWB+Arial,#000,362,396,800,811,800,488,Span,Document;P;Span
I-Alinea,Léa,1,612,1008,BOWBWB+Arial,#000,401,420,800,811,800,490,Span,Document;P;Span
I-Alinea,ouvrent,1,612,1008,BOWBWB+Arial,#000,425,462,800,811,800,492,Span,Document;P;Span
I-Alinea,une,1,612,1008,BOWBWB+Arial,#000,467,485,800,811,800,494,Span,Document;P;Span
I-Alinea,petite,1,612,1008,BOWBWB+Arial,#000,491,518,800,811,800,496,Span,Document;P;Span
I-Alinea,auberge,1,612,1008,BOWBWB+Arial,#000,106,147,812,823,812,498,Span,Document;P;Span
I-Alinea,aux,1,612,1008,BOWBWB+Arial,#000,150,168,812,823,812,500,Span,Document;P;Span
I-Alinea,limites,1,612,1008,BOWBWB+Arial,#000,171,202,812,823,812,502,Span,Document;P;Span
I-Alinea,du,1,612,1008,BOWBWB+Arial,#000,205,217,812,823,812,504,Span,Document;P;Span
I-Alinea,territoire,1,612,1008,BOWBWB+Arial,#000,220,261,812,823,812,506,Span,Document;P;Span
I-Alinea,de,1,612,1008,BOWBWB+Arial,#000,264,276,812,823,812,508,Span,Document;P;Span
I-Alinea,Sainte-Adèle,1,612,1008,BOWBWB+Arial,#000,279,342,812,823,812,510,Span,Document;P;Span
I-Alinea,à,1,612,1008,BOWBWB+Arial,#000,345,351,812,823,812,514,Span,Document;P;Span
I-Alinea,l’Est.,1,612,1008,BOWBWB+Arial,#000,354,378,812,823,812,516,Span,Document;P;Span
B-Alinea,Cochand,1,612,1008,BOWBWB+Arial,#000,106,151,825,836,825,518,Span,Document;P;Span
I-Alinea,fait,1,612,1008,BOWBWB+Arial,#000,156,170,825,836,825,520,Span,Document;P;Span
I-Alinea,appel,1,612,1008,BOWBWB+Arial,#000,175,202,825,836,825,522,Span,Document;P;Span
I-Alinea,aux,1,612,1008,BOWBWB+Arial,#000,208,225,825,836,825,524,Span,Document;P;Span
I-Alinea,habitants,1,612,1008,BOWBWB+Arial,#000,230,275,825,836,825,526,Span,Document;P;Span
I-Alinea,pour,1,612,1008,BOWBWB+Arial,#000,280,302,825,836,825,528,Span,Document;P;Span
I-Alinea,ouvrir,1,612,1008,BOWBWB+Arial,#000,307,335,825,836,825,530,Span,Document;P;Span
I-Alinea,leur,1,612,1008,BOWBWB+Arial,#000,340,358,825,836,825,532,Span,Document;P;Span
I-Alinea,"clôture,",1,612,1008,BOWBWB+Arial,#000,363,399,825,836,825,534,Span,Document;P;Span
I-Alinea,baliser,1,612,1008,BOWBWB+Arial,#000,404,437,825,836,825,536,Span,Document;P;Span
I-Alinea,des,1,612,1008,BOWBWB+Arial,#000,442,460,825,836,825,538,Span,Document;P;Span
I-Alinea,sentiers,1,612,1008,BOWBWB+Arial,#000,465,503,825,836,825,540,Span,Document;P;Span
I-Alinea,et,1,612,1008,BOWBWB+Arial,#000,508,518,825,836,825,542,Span,Document;P;Span
I-Alinea,obtenir,1,612,1008,BOWBWB+Arial,#000,106,140,838,849,838,544,Span,Document;P;Span
I-Alinea,un,1,612,1008,BOWBWB+Arial,#000,143,155,838,849,838,546,Span,Document;P;Span
I-Alinea,droit,1,612,1008,BOWBWB+Arial,#000,158,179,838,849,838,548,Span,Document;P;Span
I-Alinea,de,1,612,1008,BOWBWB+Arial,#000,182,194,838,849,838,550,Span,Document;P;Span
I-Alinea,passage.,1,612,1008,BOWBWB+Arial,#000,197,242,838,849,838,552,Span,Document;P;Span
I-Alinea,Ainsi,1,612,1008,BOWBWB+Arial,#000,245,269,838,849,838,554,Span,Document;P;Span
I-Alinea,naissent,1,612,1008,BOWBWB+Arial,#000,271,312,838,849,838,556,Span,Document;P;Span
I-Alinea,les,1,612,1008,BOWBWB+Arial,#000,315,329,838,849,838,558,Span,Document;P;Span
I-Alinea,premiers,1,612,1008,BOWBWB+Arial,#000,332,375,838,849,838,560,Span,Document;P;Span
I-Alinea,sentiers,1,612,1008,BOWBWB+Arial,#000,377,416,838,849,838,562,Span,Document;P;Span
I-Alinea,de,1,612,1008,BOWBWB+Arial,#000,419,431,838,849,838,564,Span,Document;P;Span
I-Alinea,ski,1,612,1008,BOWBWB+Arial,#000,434,447,838,849,838,566,Span,Document;P;Span
I-Alinea,de,1,612,1008,BOWBWB+Arial,#000,450,462,838,849,838,568,Span,Document;P;Span
I-Alinea,randonnée,1,612,1008,BOWBWB+Arial,#000,465,518,838,849,838,570,Span,Document;P;Span
I-Alinea,à,1,612,1008,BOWBWB+Arial,#000,106,113,850,861,850,572,Span,Document;P;Span
I-Alinea,Sainte-Adèle.,1,612,1008,BOWBWB+Arial,#000,116,182,850,861,850,574,Span,Document;P;Span
B-Alinea,En,1,612,1008,BOWBWB+Arial,#000,106,120,876,887,876,579,Span,Document;P;Span
I-Alinea,1924,1,612,1008,BOWBWB+Arial,#000,123,147,876,887,876,581,Span,Document;P;Span
I-Alinea,avec,1,612,1008,BOWBWB+Arial,#000,150,173,876,887,876,584,Span,Document;P;Span
I-Alinea,l’aide,1,612,1008,BOWBWB+Arial,#000,175,201,876,887,876,586,Span,Document;P;Span
I-Alinea,de,1,612,1008,BOWBWB+Arial,#000,204,216,876,887,876,588,Span,Document;P;Span
I-Alinea,Tom,1,612,1008,BOWBWB+Arial,#000,218,240,876,887,876,590,Span,Document;P;Span
I-Alinea,Wheeler,1,612,1008,BOWBWB+Arial,#000,243,284,876,887,876,592,Span,Document;P;Span
I-Alinea,du,1,612,1008,BOWBWB+Arial,#000,286,299,876,887,876,594,Span,Document;P;Span
I-Alinea,Grey,1,612,1008,BOWBWB+Arial,#000,301,325,876,887,876,596,Span,Document;P;Span
I-Alinea,Rock,1,612,1008,BOWBWB+Arial,#000,328,353,876,887,876,598,Span,Document;P;Span
I-Alinea,à,1,612,1008,BOWBWB+Arial,#000,355,361,876,887,876,600,Span,Document;P;Span
I-Alinea,"Saint-Jovite,",1,612,1008,BOWBWB+Arial,#000,364,424,876,887,876,602,Span,Document;P;Span
I-Alinea,Cochand,1,612,1008,BOWBWB+Arial,#000,427,471,876,887,876,606,Span,Document;P;Span
I-Alinea,regroupe,1,612,1008,BOWBWB+Arial,#000,474,518,876,887,876,608,Span,Document;P;Span
I-Alinea,les,1,612,1008,BOWBWB+Arial,#000,106,121,888,899,888,610,Span,Document;P;Span
I-Alinea,hôteliers,1,612,1008,BOWBWB+Arial,#000,124,165,888,899,888,612,Span,Document;P;Span
I-Alinea,de,1,612,1008,BOWBWB+Arial,#000,168,181,888,899,888,614,Span,Document;P;Span
I-Alinea,la,1,612,1008,BOWBWB+Arial,#000,184,193,888,899,888,616,Span,Document;P;Span
I-Alinea,région,1,612,1008,BOWBWB+Arial,#000,196,226,888,899,888,618,Span,Document;P;Span
I-Alinea,et,1,612,1008,BOWBWB+Arial,#000,229,239,888,899,888,620,Span,Document;P;Span
I-Alinea,fonde,1,612,1008,BOWBWB+Arial,#000,242,269,888,899,888,622,Span,Document;P;Span
I-Alinea,la,1,612,1008,BOWBWB+Arial,#000,272,281,888,899,888,624,Span,Document;P;Span
I-Alinea,Laurentian,1,612,1008,Arial-ItalicMT,#000,284,336,887,898,887,626,Span,Document;P;Span
I-Alinea,Resort,1,612,1008,Arial-ItalicMT,#000,339,372,887,898,887,628,Span,Document;P;Span
I-Alinea,"Association,",1,612,1008,Arial-ItalicMT,#000,375,434,887,898,887,630,Span,Document;P;Span
I-Alinea,pour,1,612,1008,BOWBWB+Arial,#000,437,459,888,899,888,632,Span,Document;P;Span
I-Alinea,promouvoir,1,612,1008,BOWBWB+Arial,#000,463,518,888,899,888,634,Span,Document;P;Span
I-Alinea,le,1,612,1008,BOWBWB+Arial,#000,106,115,901,912,901,636,Span,Document;P;Span
I-Alinea,tourisme.,1,612,1008,BOWBWB+Arial,#000,119,165,901,912,901,638,Span,Document;P;Span
I-Alinea,Devant,1,612,1008,BOWBWB+Arial,#000,169,204,901,912,901,640,Span,Document;P;Span
I-Alinea,l’arrivée,1,612,1008,BOWBWB+Arial,#000,208,247,901,912,901,642,Span,Document;P;Span
I-Alinea,massive,1,612,1008,BOWBWB+Arial,#000,251,291,901,912,901,644,Span,Document;P;Span
I-Alinea,des,1,612,1008,BOWBWB+Arial,#000,295,313,901,912,901,646,Span,Document;P;Span
I-Alinea,"skieurs,",1,612,1008,BOWBWB+Arial,#000,318,355,901,912,901,648,Span,Document;P;Span
I-Alinea,trois,1,612,1008,BOWBWB+Arial,#000,360,381,901,912,901,650,Span,Document;P;Span
I-Alinea,ans,1,612,1008,BOWBWB+Arial,#000,385,403,901,912,901,652,Span,Document;P;Span
I-Alinea,plus,1,612,1008,BOWBWB+Arial,#000,407,427,901,912,901,654,Span,Document;P;Span
I-Alinea,"tard,",1,612,1008,BOWBWB+Arial,#000,431,453,901,912,901,656,Span,Document;P;Span
I-Alinea,le,1,612,1008,BOWBWB+Arial,#000,458,466,901,912,901,658,Span,Document;P;Span
I-Alinea,Canadien,1,612,1008,BOWBWB+Arial,#000,470,518,901,912,901,660,Span,Document;P;Span
I-Alinea,Pacifique,1,612,1008,BOWBWB+Arial,#000,106,152,913,924,913,662,Span,Document;P;Span
I-Alinea,met,1,612,1008,BOWBWB+Arial,#000,155,173,913,924,913,664,Span,Document;P;Span
I-Alinea,en,1,612,1008,BOWBWB+Arial,#000,176,188,913,924,913,666,Span,Document;P;Span
I-Alinea,service,1,612,1008,BOWBWB+Arial,#000,191,226,913,924,913,668,Span,Document;P;Span
I-Alinea,ses,1,612,1008,BOWBWB+Arial,#000,229,246,913,924,913,670,Span,Document;P;Span
I-Alinea,trains,1,612,1008,BOWBWB+Arial,#000,249,276,913,924,913,672,Span,Document;P;Span
I-Alinea,de,1,612,1008,BOWBWB+Arial,#000,279,291,913,924,913,674,Span,Document;P;Span
I-Alinea,neige.,1,612,1008,BOWBWB+Arial,#000,294,324,913,924,913,676,Span,Document;P;Span
I-Alinea,Sainte-Adèle,1,612,1008,BOWBWB+Arial,#000,327,390,913,924,913,678,Span,Document;P;Span
I-Alinea,devient,1,612,1008,BOWBWB+Arial,#000,393,429,913,924,913,682,Span,Document;P;Span
I-Alinea,un,1,612,1008,BOWBWB+Arial,#000,432,444,913,924,913,684,Span,Document;P;Span
I-Alinea,lieu,1,612,1008,BOWBWB+Arial,#000,447,464,913,924,913,686,Span,Document;P;Span
I-Alinea,touristique,1,612,1008,BOWBWB+Arial,#000,467,518,913,924,913,688,Span,Document;P;Span
I-Alinea,incontournable.,1,612,1008,BOWBWB+Arial,#000,106,182,926,937,926,690,Span,Document;P;Span
B-Pied,Règlement,1,612,1008,BCDEEE+Cambria,#000,106,143,955,963,955,,Artifact,
I-Pied,1310,1,612,1008,BCDEEE+Cambria,#000,145,163,955,963,955,,Artifact,
I-Pied,–,1,612,1008,BCDFEE+Cambria,#000,164,168,955,963,955,,Artifact,
I-Pied,Identification,1,612,1008,BCDEEE+Cambria,#000,170,216,955,963,955,,Artifact,
I-Pied,du,1,612,1008,BCDEEE+Cambria,#000,218,227,955,963,955,,Artifact,
I-Pied,circuit,1,612,1008,BCDEEE+Cambria,#000,229,251,955,963,955,,Artifact,
I-Pied,de,1,612,1008,BCDEEE+Cambria,#000,252,261,955,963,955,,Artifact,
I-Pied,ski,1,612,1008,BCDEEE+Cambria,#000,262,272,955,963,955,,Artifact,
I-Pied,de,1,612,1008,BCDEEE+Cambria,#000,274,282,955,963,955,,Artifact,
I-Pied,fond,1,612,1008,BCDEEE+Cambria,#000,284,300,955,963,955,,Artifact,
I-Pied,«,1,612,1008,BCDEEE+Cambria,#000,301,305,955,963,955,,Artifact,
I-Pied,Maple,1,612,1008,BCDEEE+Cambria,#000,307,328,955,963,955,,Artifact,
I-Pied,Leaf,1,612,1008,BCDEEE+Cambria,#000,330,344,955,963,955,,Artifact,
I-Pied,»,1,612,1008,BCDEEE+Cambria,#000,346,350,955,963,955,,Artifact,
I-Pied,comme,1,612,1008,BCDEEE+Cambria,#000,352,377,955,963,955,,Artifact,
I-Pied,lieu,1,612,1008,BCDEEE+Cambria,#000,379,391,955,963,955,,Artifact,
I-Pied,historique,1,612,1008,BCDEEE+Cambria,#000,393,428,955,963,955,,Artifact,
I-Pied,–,1,612,1008,BCDFEE+Cambria,#000,430,434,955,963,955,,Artifact,
I-Pied,17,1,612,1008,BCDEEE+Cambria,#000,436,445,955,963,955,,Artifact,
I-Pied,mai,1,612,1008,BCDEEE+Cambria,#000,446,459,955,963,955,,Artifact,
I-Pied,2021,1,612,1008,BCDEEE+Cambria,#000,461,479,955,963,955,,Artifact,
I-Pied,(Adoption),1,612,1008,BCDEEE+Cambria,#000,106,144,964,972,964,,Artifact,
I-Pied,Page,1,612,1008,BCDEEE+Cambria,#000,495,512,964,972,964,,Artifact,
I-Pied,1,1,612,1008,BCDGEE+Calibri,#000,513,518,965,973,965,,Artifact,
B-Alinea,À,2,612,1008,BOWBWB+Arial,#000,106,114,68,79,1076,3,Span,Document;P;Span
I-Alinea,court,2,612,1008,BOWBWB+Arial,#000,117,141,68,79,1076,5,Span,Document;P;Span
I-Alinea,de,2,612,1008,BOWBWB+Arial,#000,144,156,68,79,1076,7,Span,Document;P;Span
I-Alinea,solution,2,612,1008,BOWBWB+Arial,#000,159,197,68,79,1076,9,Span,Document;P;Span
I-Alinea,pour,2,612,1008,BOWBWB+Arial,#000,199,221,68,79,1076,11,Span,Document;P;Span
I-Alinea,défricher,2,612,1008,BOWBWB+Arial,#000,224,267,68,79,1076,13,Span,Document;P;Span
I-Alinea,et,2,612,1008,BOWBWB+Arial,#000,270,279,68,79,1076,15,Span,Document;P;Span
I-Alinea,relier,2,612,1008,BOWBWB+Arial,#000,281,306,68,79,1076,17,Span,Document;P;Span
I-Alinea,les,2,612,1008,BOWBWB+Arial,#000,309,323,68,79,1076,19,Span,Document;P;Span
I-Alinea,"sentiers,",2,612,1008,BOWBWB+Arial,#000,325,367,68,79,1076,21,Span,Document;P;Span
I-Alinea,le,2,612,1008,BOWBWB+Arial,#000,370,378,68,79,1076,23,Span,Document;P;Span
I-Alinea,groupe,2,612,1008,BOWBWB+Arial,#000,381,415,68,79,1076,25,Span,Document;P;Span
I-Alinea,"hôtelier,",2,612,1008,BOWBWB+Arial,#000,418,457,68,79,1076,27,Span,Document;P;Span
I-Alinea,avec,2,612,1008,BOWBWB+Arial,#000,460,483,68,79,1076,29,Span,Document;P;Span
I-Alinea,l’appui,2,612,1008,BOWBWB+Arial,#000,486,517,68,79,1076,31,Span,Document;P;Span
I-Alinea,de,2,612,1008,BOWBWB+Arial,#000,106,119,80,91,1088,33,Span,Document;P;Span
I-Alinea,la,2,612,1008,BOWBWB+Arial,#000,126,134,80,91,1088,35,Span,Document;P;Span
I-Alinea,compagnie,2,612,1008,BOWBWB+Arial,#000,141,195,80,91,1088,37,Span,Document;P;Span
I-Alinea,"ferroviaire,",2,612,1008,BOWBWB+Arial,#000,202,254,80,91,1088,39,Span,Document;P;Span
I-Alinea,recrute,2,612,1008,BOWBWB+Arial,#000,261,296,80,91,1088,41,Span,Document;P;Span
I-Alinea,l’ingénieur,2,612,1008,BOWBWB+Arial,#000,303,353,80,91,1088,43,Span,Document;P;Span
I-Alinea,Herman,2,612,1008,BOWBWB+Arial,#000,360,399,80,91,1088,45,Span,Document;P;Span
I-Alinea,Smith,2,612,1008,BOWBWB+Arial,#000,406,434,80,91,1088,47,Span,Document;P;Span
I-Alinea,Johannsen,2,612,1008,BOWBWB+Arial,#000,441,495,80,91,1088,49,Span,Document;P;Span
I-Alinea,(dit,2,612,1008,BOWBWB+Arial,#000,502,517,80,91,1088,52,Span,Document;P;Span
I-Alinea,Jackrabbit),2,612,1008,BOWBWB+Arial,#000,106,160,93,104,1101,54,Span,Document;P;Span
I-Alinea,qui,2,612,1008,BOWBWB+Arial,#000,164,179,93,104,1101,56,Span,Document;P;Span
I-Alinea,"défriche,",2,612,1008,BOWBWB+Arial,#000,182,225,93,104,1101,58,Span,Document;P;Span
I-Alinea,balise,2,612,1008,BOWBWB+Arial,#000,228,257,93,104,1101,60,Span,Document;P;Span
I-Alinea,et,2,612,1008,BOWBWB+Arial,#000,261,270,93,104,1101,62,Span,Document;P;Span
I-Alinea,raccorde,2,612,1008,BOWBWB+Arial,#000,274,316,93,104,1101,64,Span,Document;P;Span
I-Alinea,les,2,612,1008,BOWBWB+Arial,#000,320,334,93,104,1101,66,Span,Document;P;Span
I-Alinea,sentiers,2,612,1008,BOWBWB+Arial,#000,338,376,93,104,1101,68,Span,Document;P;Span
I-Alinea,déjà,2,612,1008,BOWBWB+Arial,#000,380,401,93,104,1101,70,Span,Document;P;Span
I-Alinea,"existants,",2,612,1008,BOWBWB+Arial,#000,404,451,93,104,1101,72,Span,Document;P;Span
I-Alinea,pour,2,612,1008,BOWBWB+Arial,#000,455,477,93,104,1101,74,Span,Document;P;Span
I-Alinea,créer,2,612,1008,BOWBWB+Arial,#000,480,505,93,104,1101,76,Span,Document;P;Span
I-Alinea,la,2,612,1008,BOWBWB+Arial,#000,509,518,93,104,1101,78,Span,Document;P;Span
I-Alinea,piste,2,612,1008,BOWBWB+Arial,#000,106,130,106,117,1114,80,Span,Document;P;Span
I-Alinea,la,2,612,1008,BOWBWB+Arial,#000,135,144,106,117,1114,82,Span,Document;P;Span
I-Alinea,Maple,2,612,1008,Arial-ItalicMT,#000,149,179,104,115,1112,84,Span,Document;P;Span
I-Alinea,"Leaf,",2,612,1008,Arial-ItalicMT,#000,185,209,104,115,1112,86,Span,Document;P;Span
I-Alinea,qui,2,612,1008,BOWBWB+Arial,#000,215,229,106,117,1114,88,Span,Document;P;Span
I-Alinea,s’étend,2,612,1008,BOWBWB+Arial,#000,235,270,106,117,1114,90,Span,Document;P;Span
I-Alinea,sur,2,612,1008,BOWBWB+Arial,#000,276,291,106,117,1114,92,Span,Document;P;Span
I-Alinea,une,2,612,1008,BOWBWB+Arial,#000,297,315,106,117,1114,94,Span,Document;P;Span
I-Alinea,distance,2,612,1008,BOWBWB+Arial,#000,321,362,106,117,1114,96,Span,Document;P;Span
I-Alinea,de,2,612,1008,BOWBWB+Arial,#000,367,379,106,117,1114,98,Span,Document;P;Span
I-Alinea,128,2,612,1008,BOWBWB+Arial,#000,385,403,106,117,1114,100,Span,Document;P;Span
I-Alinea,km,2,612,1008,BOWBWB+Arial,#000,409,423,106,117,1114,102,Span,Document;P;Span
I-Alinea,entre,2,612,1008,BOWBWB+Arial,#000,429,454,106,117,1114,104,Span,Document;P;Span
I-Alinea,Shawbridge,2,612,1008,BOWBWB+Arial,#000,459,518,106,117,1114,106,Span,Document;P;Span
I-Alinea,(Prévost),2,612,1008,BOWBWB+Arial,#000,106,151,118,129,1126,108,Span,Document;P;Span
I-Alinea,et,2,612,1008,BOWBWB+Arial,#000,155,164,118,129,1126,110,Span,Document;P;Span
I-Alinea,Labelle.,2,612,1008,BOWBWB+Arial,#000,169,207,118,129,1126,112,Span,Document;P;Span
I-Alinea,Avec,2,612,1008,BOWBWB+Arial,#000,211,236,118,129,1126,114,Span,Document;P;Span
I-Alinea,le,2,612,1008,BOWBWB+Arial,#000,240,248,118,129,1126,116,Span,Document;P;Span
I-Alinea,"temps,",2,612,1008,BOWBWB+Arial,#000,252,285,118,129,1126,118,Span,Document;P;Span
I-Alinea,et,2,612,1008,BOWBWB+Arial,#000,290,299,118,129,1126,120,Span,Document;P;Span
I-Alinea,ceux,2,612,1008,BOWBWB+Arial,#000,303,326,118,129,1126,122,Span,Document;P;Span
I-Alinea,qui,2,612,1008,BOWBWB+Arial,#000,330,345,118,129,1126,124,Span,Document;P;Span
I-Alinea,suivront,2,612,1008,BOWBWB+Arial,#000,349,387,118,129,1126,126,Span,Document;P;Span
I-Alinea,sa,2,612,1008,BOWBWB+Arial,#000,392,403,118,129,1126,128,Span,Document;P;Span
I-Alinea,"trace,",2,612,1008,BOWBWB+Arial,#000,407,435,118,129,1126,130,Span,Document;P;Span
I-Alinea,le,2,612,1008,BOWBWB+Arial,#000,439,448,118,129,1126,132,Span,Document;P;Span
I-Alinea,réseau,2,612,1008,BOWBWB+Arial,#000,452,485,118,129,1126,134,Span,Document;P;Span
I-Alinea,prend,2,612,1008,BOWBWB+Arial,#000,489,518,118,129,1126,136,Span,Document;P;Span
I-Alinea,place,2,612,1008,BOWBWB+Arial,#000,106,133,131,142,1139,139,Span,Document;P;Span
I-Alinea,sur,2,612,1008,BOWBWB+Arial,#000,136,151,131,142,1139,141,Span,Document;P;Span
I-Alinea,1,2,612,1008,BOWBWB+Arial,#000,154,160,131,142,1139,143,Span,Document;P;Span
I-Alinea,600,2,612,1008,BOWBWB+Arial,#000,163,182,131,142,1139,145,Span,Document;P;Span
I-Alinea,kilomètres,2,612,1008,BOWBWB+Arial,#000,185,235,131,142,1139,147,Span,Document;P;Span
I-Alinea,en,2,612,1008,BOWBWB+Arial,#000,238,250,131,142,1139,149,Span,Document;P;Span
I-Alinea,1939.,2,612,1008,BOWBWB+Arial,#000,253,281,131,142,1139,151,Span,Document;P;Span
B-Alinea,L’arrivée,2,612,1008,BOWBWB+Arial,#000,106,149,156,167,1164,155,Span,Document;P;Span
I-Alinea,des,2,612,1008,BOWBWB+Arial,#000,152,170,156,167,1164,157,Span,Document;P;Span
I-Alinea,skieurs,2,612,1008,BOWBWB+Arial,#000,173,208,156,167,1164,159,Span,Document;P;Span
