tag,text,x0,x1,top,doctop,bottom,upright,direction
I-Section,DISPOSITIONS,159.98,241.81916,86.00840000000005,4118.4884,100.04840000000002,True,1
I-Section,INTERPRÉTATIVES,244.86584,351.40136000000007,86.00840000000005,4118.4884,100.04840000000002,True,1
B-Article,8.,85.104,91.93484,125.59160000000008,4158.0716,135.5516,True,1
I-Article,Ville,113.42,130.17272,125.59160000000008,4158.0716,135.5516,True,1
B-Alinea,L’expression,85.104,131.00964000000002,142.99160000000006,4175.4716,152.95159999999998,True,1
I-Alinea,«,133.30044,137.84220000000002,142.99160000000006,4175.4716,152.95159999999998,True,1
I-Alinea,Ville,140.14296000000002,155.62080000000003,142.99160000000006,4175.4716,152.95159999999998,True,1
I-Alinea,»,157.89168,162.43344000000002,142.99160000000006,4175.4716,152.95159999999998,True,1
I-Alinea,est,164.70432,175.64040000000003,142.99160000000006,4175.4716,152.95159999999998,True,1
I-Alinea,définie,177.91128000000003,202.01448,142.99160000000006,4175.4716,152.95159999999998,True,1
I-Alinea,comme,204.41484000000003,231.25704,142.99160000000006,4175.4716,152.95159999999998,True,1
I-Alinea,étant,233.52792000000005,251.7746400000001,142.99160000000006,4175.4716,152.95159999999998,True,1
I-Alinea,la,254.04552000000007,260.4000000000001,142.99160000000006,4175.4716,152.95159999999998,True,1
I-Alinea,Ville,262.69080000000014,278.0292000000002,142.99160000000006,4175.4716,152.95159999999998,True,1
I-Alinea,de,280.3000800000001,289.4234400000002,142.99160000000006,4175.4716,152.95159999999998,True,1
I-Alinea,Sainte-Adèle.,291.8337600000002,341.31663999999995,142.99160000000006,4175.4716,152.95159999999998,True,1
B-Article,9.,85.104,91.93484,172.51160000000004,4204.9916,182.4716,True,1
I-Article,Structure,113.42,149.93336000000002,172.51160000000004,4204.9916,182.4716,True,1
I-Article,du,152.1146,162.13436000000002,172.51160000000004,4204.9916,182.4716,True,1
I-Article,règlement,164.44508000000002,203.61776,172.51160000000004,4204.9916,182.4716,True,1
B-Alinea,L’interprétation,85.104,139.27644,189.9116,4222.3916,199.87159999999997,True,1
I-Alinea,du,142.16484,151.24836000000002,189.9116,4222.3916,199.87159999999997,True,1
I-Alinea,présent,154.14672000000002,181.45704000000003,189.9116,4222.3916,199.87159999999997,True,1
I-Alinea,règlement,184.35540000000003,220.9086000000001,189.9116,4222.3916,199.87159999999997,True,1
I-Alinea,doit,223.78704000000005,236.98404000000008,189.9116,4222.3916,199.87159999999997,True,1
I-Alinea,tenir,239.85252000000008,255.7785600000001,189.9116,4222.3916,199.87159999999997,True,1
I-Alinea,compte,258.6769200000001,285.49920000000014,189.9116,4222.3916,199.87159999999997,True,1
I-Alinea,de,288.40752000000015,297.49104000000017,189.9116,4222.3916,199.87159999999997,True,1
I-Alinea,la,300.5089200000002,306.86340000000024,189.9116,4222.3916,199.87159999999997,True,1
I-Alinea,hiérarchie,310.03,346.11508,189.9116,4222.3916,199.87159999999997,True,1
I-Alinea,entre,349.00348,367.68844,189.9116,4222.3916,199.87159999999997,True,1
I-Alinea,les,370.57684,381.01492,189.9116,4222.3916,199.87159999999997,True,1
I-Alinea,divisions,383.8834,415.3072,189.9116,4222.3916,199.87159999999997,True,1
I-Alinea,du,418.18564,427.26916,189.9116,4222.3916,199.87159999999997,True,1
I-Alinea,texte,430.28704,448.1353600000001,189.9116,4222.3916,199.87159999999997,True,1
I-Alinea,:,451.02376,453.29464,189.9116,4222.3916,199.87159999999997,True,1
I-Alinea,"chapitres,",456.17308,491.6506000000001,189.9116,4222.3916,199.87159999999997,True,1
I-Alinea,"sections,",494.5489600000001,526.9090000000001,189.9116,4222.3916,199.87159999999997,True,1
I-Alinea,"sous-sections,",85.104,137.40044,201.4316,4233.9116,211.39159999999995,True,1
I-Alinea,"articles,",140.15936,168.34616,201.4316,4233.9116,211.39159999999995,True,1
I-Alinea,"alinéas,",171.09512,199.37156,201.4316,4233.9116,211.39159999999995,True,1
I-Alinea,"paragraphes,",202.14044,250.56596,201.4316,4233.9116,211.39159999999995,True,1
I-Alinea,sous-paragraphes,253.32488,319.56512,201.4316,4233.9116,211.39159999999995,True,1
I-Alinea,et,322.31408,329.12672,201.4316,4233.9116,211.39159999999995,True,1
I-Alinea,tirets.,331.90556,351.90524,201.4316,4233.9116,211.39159999999995,True,1
I-Alinea,À,354.67412,360.12224000000003,201.4316,4233.9116,211.39159999999995,True,1
I-Alinea,titre,362.8214,376.47656,201.4316,4233.9116,211.39159999999995,True,1
I-Alinea,"d’illustration,",379.24544,424.67300000000006,201.4316,4233.9116,211.39159999999995,True,1
I-Alinea,la,427.5713600000001,433.9258400000001,201.4316,4233.9116,211.39159999999995,True,1
I-Alinea,typographie,436.6847600000001,479.5824800000002,201.4316,4233.9116,211.39159999999995,True,1
I-Alinea,utilisée,482.35136000000017,507.76928000000026,201.4316,4233.9116,211.39159999999995,True,1
I-Alinea,pour,510.5381600000002,526.9124000000003,201.4316,4233.9116,211.39159999999995,True,1
I-Alinea,distinguer,85.104,120.5616,212.9516000000001,4245.4316,222.9116,True,1
I-Alinea,les,122.86236,133.30043999999998,212.9516000000001,4245.4316,222.9116,True,1
I-Alinea,divisions,135.57132,166.99512,212.9516000000001,4245.4316,222.9116,True,1
I-Alinea,du,169.266,178.38936,212.9516000000001,4245.4316,222.9116,True,1
I-Alinea,règlement,180.66024,217.24331999999995,212.9516000000001,4245.4316,222.9116,True,1
I-Alinea,répond,219.5142,245.05164,212.9516000000001,4245.4316,222.9116,True,1
I-Alinea,au,247.32252,256.44588000000005,212.9516000000001,4245.4316,222.9116,True,1
I-Alinea,modèle,258.71676,285.5788800000001,212.9516000000001,4245.4316,222.9116,True,1
I-Alinea,suivant,287.86968000000013,313.76568000000015,212.9516000000001,4245.4316,222.9116,True,1
I-Alinea,:,316.0365600000002,318.30744000000016,212.9516000000001,4245.4316,222.9116,True,1
B-Article,10.,85.104,96.4948,368.50160000000005,4400.9816,378.4616,True,1
I-Article,Interprétation,113.42,166.22792,368.50160000000005,4400.9816,378.4616,True,1
I-Article,du,168.53864000000002,178.56836,368.50160000000005,4400.9816,378.4616,True,1
I-Article,texte,180.87908,199.93256,368.50160000000005,4400.9816,378.4616,True,1
B-Alinea,L’interprétation,85.104,139.27644,385.9016,4418.3816,395.8616,True,1
I-Alinea,du,141.56724,150.65076000000002,385.9016,4418.3816,395.8616,True,1
I-Alinea,texte,152.96148,170.70024000000004,385.9016,4418.3816,395.8616,True,1
I-Alinea,de,172.99104000000003,182.07456,385.9016,4418.3816,395.8616,True,1
I-Alinea,ce,184.37532000000004,193.00068000000005,385.9016,4418.3816,395.8616,True,1
I-Alinea,règlement,195.29148000000004,231.72516000000005,385.9016,4418.3816,395.8616,True,1
I-Alinea,doit,233.99604000000005,247.19304000000008,385.9016,4418.3816,395.8616,True,1
I-Alinea,respecter,249.4639200000001,283.60680000000013,385.9016,4418.3816,395.8616,True,1
I-Alinea,les,285.9075600000001,296.3456400000001,385.9016,4418.3816,395.8616,True,1
I-Alinea,règles,298.6165200000001,320.93688000000014,385.9016,4418.3816,395.8616,True,1
I-Alinea,suivantes,323.2077600000002,357.85860000000014,385.9016,4418.3816,395.8616,True,1
I-Alinea,:,360.43,362.70088,385.9016,4418.3816,395.8616,True,1
B-Enumeration,1.,113.42,120.25084,409.3016,4441.7816,419.26159999999993,True,1
I-Enumeration,L’emploi,131.66,162.11768,409.3016,4441.7816,419.26159999999993,True,1
I-Enumeration,des,164.38855999999998,177.58556,409.3016,4441.7816,419.26159999999993,True,1
I-Enumeration,verbes,179.85644,204.45764,409.3016,4441.7816,419.26159999999993,True,1
I-Enumeration,au,206.72852,215.81204,409.3016,4441.7816,419.26159999999993,True,1
I-Enumeration,présent,218.1128,245.43308,409.3016,4441.7816,419.26159999999993,True,1
I-Enumeration,inclut,247.73384,266.9168,409.3016,4441.7816,419.26159999999993,True,1
I-Enumeration,le,269.18768,275.54216,409.3016,4441.7816,419.26159999999993,True,1
I-Enumeration,"futur,",277.83296000000007,296.52788000000004,409.3016,4441.7816,419.26159999999993,True,1
I-Enumeration,et,298.79876000000013,305.6412800000001,409.3016,4441.7816,419.26159999999993,True,1
I-Enumeration,vice-versa;,307.9121600000001,347.68048,409.3016,4441.7816,419.26159999999993,True,1
B-Enumeration,2.,113.42,120.25084,420.8216000000001,4453.3016,430.7816,True,1
I-Enumeration,L’usage,131.66,160.29500000000002,420.8216000000001,4453.3016,430.7816,True,1
I-Enumeration,du,162.24716,171.33068,420.8216000000001,4453.3016,430.7816,True,1
I-Enumeration,singulier,173.28284,203.7206,420.8216000000001,4453.3016,430.7816,True,1
I-Enumeration,comprend,205.6628,242.09648,420.8216000000001,4453.3016,430.7816,True,1
I-Enumeration,le,244.03868,250.39316,420.8216000000001,4453.3016,430.7816,True,1
I-Enumeration,pluriel,252.31544,274.14776000000006,420.8216000000001,4453.3016,430.7816,True,1
I-Enumeration,et,276.06008,282.87272,420.8216000000001,4453.3016,430.7816,True,1
I-Enumeration,l’usage,284.82488,310.70096000000007,420.8216000000001,4453.3016,430.7816,True,1
I-Enumeration,du,312.65312000000006,321.73664000000014,420.8216000000001,4453.3016,430.7816,True,1
I-Enumeration,pluriel,323.6888000000001,345.52112000000017,420.8216000000001,4453.3016,430.7816,True,1
I-Enumeration,comprend,347.43344000000013,383.86712000000017,420.8216000000001,4453.3016,430.7816,True,1
I-Enumeration,le,385.8093200000002,392.1638000000002,420.8216000000001,4453.3016,430.7816,True,1
I-Enumeration,"singulier,",394.08608000000027,426.81464000000034,420.8216000000001,4453.3016,430.7816,True,1
I-Enumeration,chaque,428.74688000000026,455.79856,420.8216000000001,4453.3016,430.7816,True,1
I-Enumeration,fois,457.74076,470.44972,420.8216000000001,4453.3016,430.7816,True,1
I-Enumeration,que,472.38196,486.03712,420.8216000000001,4453.3016,430.7816,True,1
I-Enumeration,le,487.97932,494.3338,420.8216000000001,4453.3016,430.7816,True,1
I-Enumeration,contexte,496.25608,527.17192,420.8216000000001,4453.3016,430.7816,True,1
I-Enumeration,s’y,131.66,141.63992,432.3416000000001,4464.8216,442.3016,True,1
I-Enumeration,prête;,143.9108,164.87660000000002,432.3416000000001,4464.8216,442.3016,True,1
B-Enumeration,3.,113.42,120.25084,443.74160000000006,4476.2216,453.7016,True,1
I-Enumeration,L’emploi,131.66,162.11768,443.74160000000006,4476.2216,453.7016,True,1
I-Enumeration,du,164.75708,173.8406,443.74160000000006,4476.2216,453.7016,True,1
I-Enumeration,verbe,176.61944,197.0972,443.74160000000006,4476.2216,453.7016,True,1
I-Enumeration,DEVOIR,199.75652,231.19028000000003,443.74160000000006,4476.2216,453.7016,True,1
I-Enumeration,indique,233.7998,260.38304,443.74160000000006,4476.2216,453.7016,True,1
I-Enumeration,une,263.04236000000003,276.69752,443.74160000000006,4476.2216,453.7016,True,1
I-Enumeration,obligation,279.34688000000006,314.3363600000001,443.74160000000006,4476.2216,453.7016,True,1
I-Enumeration,absolue;,317.1152000000002,348.0509600000002,443.74160000000006,4476.2216,453.7016,True,1
I-Enumeration,alors,350.7999200000002,368.54864000000026,443.74160000000006,4476.2216,453.7016,True,1
I-Enumeration,que,371.2976000000002,384.9527600000003,443.74160000000006,4476.2216,453.7016,True,1
I-Enumeration,l’emploi,387.6021200000002,415.3008800000004,443.74160000000006,4476.2216,453.7016,True,1
I-Enumeration,du,418.0498400000004,427.1333600000005,443.74160000000006,4476.2216,453.7016,True,1
I-Enumeration,verbe,429.7926800000004,450.2704400000004,443.74160000000006,4476.2216,453.7016,True,1
I-Enumeration,POUVOIR,453.0492800000004,490.8474800000004,443.74160000000006,4476.2216,453.7016,True,1
I-Enumeration,conserve,493.5765200000004,526.7831600000004,443.74160000000006,4476.2216,453.7016,True,1
I-Enumeration,un,131.66,140.74352000000002,455.2816,4487.7616,465.2416,True,1
I-Enumeration,sens,143.04428,160.32487999999998,455.2816,4487.7616,465.2416,True,1
I-Enumeration,"facultatif,",162.59576,195.33428,455.2816,4487.7616,465.2416,True,1
I-Enumeration,sauf,197.60516,213.083,455.2816,4487.7616,465.2416,True,1
I-Enumeration,dans,215.35388,233.12252,455.2816,4487.7616,465.2416,True,1
I-Enumeration,l’expression,235.51292,278.77916,455.2816,4487.7616,465.2416,True,1
I-Enumeration,«,281.06996000000004,285.61172000000005,455.2816,4487.7616,465.2416,True,1
I-Enumeration,NE,287.9124800000001,299.25692000000004,455.2816,4487.7616,465.2416,True,1
I-Enumeration,PEUT,301.58756000000005,323.38004,455.2816,4487.7616,465.2416,True,1
I-Enumeration,»,325.67084,330.2126,455.2816,4487.7616,465.2416,True,1
I-Enumeration,qui,332.51336000000003,343.43948000000006,455.2816,4487.7616,465.2416,True,1
I-Enumeration,signifie,345.71036000000004,371.1282800000001,455.2816,4487.7616,465.2416,True,1
I-Enumeration,«,373.53860000000014,378.08036000000016,455.2816,4487.7616,465.2416,True,1
I-Enumeration,NE,380.3512400000002,391.69568000000015,455.2816,4487.7616,465.2416,True,1
I-Enumeration,DOIT,393.92672000000016,413.4383600000001,455.2816,4487.7616,465.2416,True,1
I-Enumeration,»;,415.75904000000014,422.5716800000001,455.2816,4487.7616,465.2416,True,1
B-Enumeration,4.,113.42,120.25084,466.8016,4499.2816,476.76159999999993,True,1
I-Enumeration,Le,131.66,140.74352000000002,466.8016,4499.2816,476.76159999999993,True,1
I-Enumeration,mot,144.84704,158.49224,466.8016,4499.2816,476.76159999999993,True,1
I-Enumeration,«,162.5858,167.12756000000002,466.8016,4499.2816,476.76159999999993,True,1
I-Enumeration,quiconque,171.21116,208.95956,466.8016,4499.2816,476.76159999999993,True,1
I-Enumeration,»,213.18260000000004,217.72436000000005,466.8016,4499.2816,476.76159999999993,True,1
I-Enumeration,inclut,221.80796000000004,240.8714,466.8016,4499.2816,476.76159999999993,True,1
I-Enumeration,toute,245.07452000000004,263.38100000000003,466.8016,4499.2816,476.76159999999993,True,1
I-Enumeration,personne,267.49448000000007,301.7912,466.8016,4499.2816,476.76159999999993,True,1
I-Enumeration,morale,305.89472,330.93416,466.8016,4499.2816,476.76159999999993,True,1
I-Enumeration,ou,335.02772,344.11124,466.8016,4499.2816,476.76159999999993,True,1
I-Enumeration,physique,348.21476,381.15248,466.8016,4499.2816,476.76159999999993,True,1
I-Enumeration,ou,385.256,394.33952,466.8016,4499.2816,476.76159999999993,True,1
I-Enumeration,toute,398.44304,416.64992,466.8016,4499.2816,476.76159999999993,True,1
I-Enumeration,société,420.74348,446.73908000000006,466.8016,4499.2816,476.76159999999993,True,1
I-Enumeration,en,450.8326400000001,459.9161600000001,466.8016,4499.2816,476.76159999999993,True,1
I-Enumeration,nom,464.0196800000001,479.9357600000001,466.8016,4499.2816,476.76159999999993,True,1
I-Enumeration,"collectif,",484.15880000000016,513.7698800000002,466.8016,4499.2816,476.76159999999993,True,1
I-Enumeration,en,517.8534800000002,526.9370000000001,466.8016,4499.2816,476.76159999999993,True,1
I-Enumeration,commandite,131.66,176.24096,478.2016000000001,4510.6816,488.1616,True,1
I-Enumeration,ou,178.53176,187.61528,478.2016000000001,4510.6816,488.1616,True,1
I-Enumeration,en,189.926,199.00952,478.2016000000001,4510.6816,488.1616,True,1
I-Enumeration,participation,201.32024,245.44304,478.2016000000001,4510.6816,488.1616,True,1
I-Enumeration,au,247.71392000000003,256.95680000000004,478.2016000000001,4510.6816,488.1616,True,1
I-Enumeration,sens,259.22768,276.50828,478.2016000000001,4510.6816,488.1616,True,1
I-Enumeration,du,278.77916000000005,287.89256000000006,478.2016000000001,4510.6816,488.1616,True,1
I-Enumeration,Code,290.16344000000004,309.72488000000004,478.2016000000001,4510.6816,488.1616,True,1
I-Enumeration,civil,311.9957600000001,325.7106800000001,478.2016000000001,4510.6816,488.1616,True,1
I-Enumeration,du,327.98156000000006,337.06508000000014,478.2016000000001,4510.6816,488.1616,True,1
I-Enumeration,Québec.,339.3558800000001,370.2816800000001,478.2016000000001,4510.6816,488.1616,True,1
B-Enumeration,5.,113.42,120.25084,489.7216000000001,4522.2016,499.68160000000006,True,1
I-Enumeration,Lorsque,131.66,161.25116,489.7216000000001,4522.2016,499.68160000000006,True,1
I-Enumeration,deux,164.02004,181.7588,489.7216000000001,4522.2016,499.68160000000006,True,1
I-Enumeration,dispositions,184.52768,227.2262,489.7216000000001,4522.2016,499.68160000000006,True,1
I-Enumeration,ou,229.98512,239.06864,489.7216000000001,4522.2016,499.68160000000006,True,1
I-Enumeration,plus,241.84748,256.9568,489.7216000000001,4522.2016,499.68160000000006,True,1
I-Enumeration,du,259.70576000000005,268.78928,489.7216000000001,4522.2016,499.68160000000006,True,1
I-Enumeration,présent,271.56812,298.87844000000007,489.7216000000001,4522.2016,499.68160000000006,True,1
I-Enumeration,règlement,301.6572800000001,338.0909600000001,489.7216000000001,4522.2016,499.68160000000006,True,1
I-Enumeration,s’appliquent,340.84988000000016,384.6141200000002,489.7216000000001,4522.2016,499.68160000000006,True,1
I-Enumeration,à,387.3730400000003,391.9148000000003,489.7216000000001,4522.2016,499.68160000000006,True,1
I-Enumeration,un,394.6836800000002,403.7672000000003,489.7216000000001,4522.2016,499.68160000000006,True,1
I-Enumeration,"usage,",406.5460400000002,431.11736000000025,489.7216000000001,4522.2016,499.68160000000006,True,1
I-Enumeration,"bâtiment,",433.8762800000002,467.5510400000002,489.7216000000001,4522.2016,499.68160000000006,True,1
I-Enumeration,terrain,470.31992000000014,493.5566000000002,489.7216000000001,4522.2016,499.68160000000006,True,1
I-Enumeration,ou,496.3254800000002,505.40900000000016,489.7216000000001,4522.2016,499.68160000000006,True,1
I-Enumeration,autre,508.18784000000016,526.7632400000001,489.7216000000001,4522.2016,499.68160000000006,True,1
I-Enumeration,objet,131.66,149.39876,501.2416,4533.7216,511.2016,True,1
I-Enumeration,régi,151.66964000000002,165.36464,501.2416,4533.7216,511.2016,True,1
I-Enumeration,par,167.63552,179.45804,501.2416,4533.7216,511.2016,True,1
I-Enumeration,le,181.7588,188.11328000000003,501.2416,4533.7216,511.2016,True,1
I-Enumeration,présent,190.38416,217.80968,501.2416,4533.7216,511.2016,True,1
I-Enumeration,"règlement,",220.11044,258.815,501.2416,4533.7216,511.2016,True,1
I-Enumeration,les,261.08588000000003,271.54388,501.2416,4533.7216,511.2016,True,1
I-Enumeration,règles,273.81476000000004,296.12516,501.2416,4533.7216,511.2016,True,1
I-Enumeration,suivantes,298.39604,332.93732000000006,501.2416,4533.7216,511.2016,True,1
I-Enumeration,s’appliquent,335.22812000000005,379.1118800000001,501.2416,4533.7216,511.2016,True,1
I-Enumeration,:,381.3827600000001,383.6536400000001,501.2416,4533.7216,511.2016,True,1
B-Enumeration,a.,141.86,148.69084,524.6415999999999,4557.1216,534.6016,True,1
I-Enumeration,La,159.98,169.06352,524.6415999999999,4557.1216,534.6016,True,1
I-Enumeration,disposition,171.36427999999998,209.98916,524.6415999999999,4557.1216,534.6016,True,1
I-Enumeration,particulière,212.26004,252.30920000000003,524.6415999999999,4557.1216,534.6016,True,1
I-Enumeration,prévaut,254.58008,281.91032,524.6415999999999,4557.1216,534.6016,True,1
I-Enumeration,sur,284.32064,295.66508000000005,524.6415999999999,4557.1216,534.6016,True,1
I-Enumeration,la,297.98576,304.34024000000005,524.6415999999999,4557.1216,534.6016,True,1
I-Enumeration,disposition,306.61112,345.2260400000001,524.6415999999999,4557.1216,534.6016,True,1
I-Enumeration,générale;,347.5268000000001,381.6796400000001,524.6415999999999,4557.1216,534.6016,True,1
B-Enumeration,b.,141.86,148.69084,536.1616,4568.6416,546.1216000000001,True,1
I-Enumeration,La,159.98,169.06352,536.1616,4568.6416,546.1216000000001,True,1
I-Enumeration,disposition,171.36427999999998,209.98916,536.1616,4568.6416,546.1216000000001,True,1
I-Enumeration,la,212.26004,218.61452,536.1616,4568.6416,546.1216000000001,True,1
I-Enumeration,plus,220.90532,236.0246,536.1616,4568.6416,546.1216000000001,True,1
I-Enumeration,contraignante,238.29548,288.03572,536.1616,4568.6416,546.1216000000001,True,1
I-Enumeration,prévaut.,290.33648,319.91768,536.1616,4568.6416,546.1216000000001,True,1
B-Enumeration,6.,113.42,120.25084,559.5616,4592.0416000000005,569.5216,True,1
I-Enumeration,Toute,131.66,152.61584000000002,559.5616,4592.0416000000005,569.5216,True,1
I-Enumeration,référence,155.27516,189.90608000000003,559.5616,4592.0416000000005,569.5216,True,1
I-Enumeration,à,192.55544,197.0972,559.5616,4592.0416000000005,569.5216,True,1
I-Enumeration,un,199.62704,208.71056000000004,559.5616,4592.0416000000005,569.5216,True,1
I-Enumeration,autre,211.36988,230.05484000000004,559.5616,4592.0416000000005,569.5216,True,1
I-Enumeration,règlement,232.58468000000005,268.9088,559.5616,4592.0416000000005,569.5216,True,1
I-Enumeration,ou,271.54820000000007,280.63172000000003,559.5616,4592.0416000000005,569.5216,True,1
I-Enumeration,à,283.29104000000007,287.8328000000001,559.5616,4592.0416000000005,569.5216,True,1
I-Enumeration,une,290.4821600000001,304.1373200000001,559.5616,4592.0416000000005,569.5216,True,1
I-Enumeration,Loi,306.6671600000001,317.59328000000016,559.5616,4592.0416000000005,569.5216,True,1
I-Enumeration,est,320.2127600000001,331.1090000000001,559.5616,4592.0416000000005,569.5216,True,1
I-Enumeration,"ouverte,",333.7583600000001,363.34952000000015,559.5616,4592.0416000000005,569.5216,True,1
I-Enumeration,c’est-à-dire,365.8992800000002,406.72516,559.5616,4592.0416000000005,569.5216,True,1
I-Enumeration,qu’il,409.37452,423.92608,559.5616,4592.0416000000005,569.5216,True,1
I-Enumeration,s’étend,426.51568,452.88976,559.5616,4592.0416000000005,569.5216,True,1
I-Enumeration,à,455.53912,460.08088,559.5616,4592.0416000000005,569.5216,True,1
I-Enumeration,toute,462.82,481.02688,559.5616,4592.0416000000005,569.5216,True,1
I-Enumeration,modification,483.56668,527.09188,559.5616,4592.0416000000005,569.5216,True,1
I-Enumeration,que,131.66,145.32168,571.0816,4603.5616,581.0416,True,1
I-Enumeration,pourrait,147.62896,175.44516000000002,571.0816,4603.5616,581.0416,True,1
I-Enumeration,subir,177.75244,195.45444,571.0816,4603.5616,581.0416,True,1
I-Enumeration,un,197.76172,206.86344,571.0816,4603.5616,581.0416,True,1
I-Enumeration,tel,209.17072,217.83248,571.0816,4603.5616,581.0416,True,1
I-Enumeration,règlement,220.09991999999997,256.55967999999984,571.0816,4603.5616,581.0416,True,1
I-Enumeration,ou,258.8669599999999,267.9686799999999,571.0816,4603.5616,581.0416,True,1
I-Enumeration,Loi,270.27595999999994,281.20859999999993,571.0816,4603.5616,581.0416,True,1
I-Enumeration,suite,283.45611999999994,300.71988000000005,571.0816,4603.5616,581.0416,True,1
I-Enumeration,à,303.0271600000001,307.5689200000001,571.0816,4603.5616,581.0416,True,1
I-Enumeration,l’entrée,309.8762000000001,336.6964000000002,571.0816,4603.5616,581.0416,True,1
I-Enumeration,en,339.00368000000026,348.10540000000026,571.0816,4603.5616,581.0416,True,1
I-Enumeration,vigueur,350.41268000000025,377.3541200000004,571.0816,4603.5616,581.0416,True,1
I-Enumeration,du,379.6614000000004,388.7631200000004,571.0816,4603.5616,581.0416,True,1
I-Enumeration,présent,391.0704000000003,418.4202000000002,571.0816,4603.5616,581.0416,True,1
I-Enumeration,règlement;,420.7274800000001,459.47632,571.0816,4603.5616,581.0416,True,1
B-Enumeration,7.,113.42,120.25084,582.6016,4615.0816,592.5616,True,1
I-Enumeration,Toutes,131.66,156.69943999999998,582.6016,4615.0816,592.5616,True,1
I-Enumeration,les,158.99024,169.42832,582.6016,4615.0816,592.5616,True,1
I-Enumeration,mesures,171.6992,203.10308,582.6016,4615.0816,592.5616,True,1
I-Enumeration,présentes,205.37396,241.35944,582.6016,4615.0816,592.5616,True,1
I-Enumeration,dans,243.63032000000004,261.4886,582.6016,4615.0816,592.5616,True,1
I-Enumeration,le,263.75948000000005,270.1139600000001,582.6016,4615.0816,592.5616,True,1
I-Enumeration,présent,272.41472000000005,299.7250400000001,582.6016,4615.0816,592.5616,True,1
I-Enumeration,règlement,302.0258000000001,338.4594800000001,582.6016,4615.0816,592.5616,True,1
I-Enumeration,sont,340.73036000000013,356.18828000000013,582.6016,4615.0816,592.5616,True,1
I-Enumeration,celles,358.48904000000016,379.4847200000002,582.6016,4615.0816,592.5616,True,1
I-Enumeration,du,381.7556000000002,390.8391200000002,582.6016,4615.0816,592.5616,True,1
I-Enumeration,système,393.1398800000002,423.5975600000001,582.6016,4615.0816,592.5616,True,1
I-Enumeration,international,425.8684400000001,470.4892400000002,582.6016,4615.0816,592.5616,True,1
I-Enumeration,(SI);,472.76012000000014,488.2280000000002,582.6016,4615.0816,592.5616,True,1
B-Enumeration,8.,113.42,120.25084,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,La,131.66,140.74352000000002,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,table,143.1638,160.91252,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,des,163.31288,176.50988,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,matières,178.90028,210.2942,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,et,212.69456,219.50720000000004,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,le,222.04700000000005,228.40148000000005,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,titre,230.80184000000003,244.45700000000005,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,des,246.86732000000003,260.16392,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,"chapitres,",262.56428000000005,298.24447999999995,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,des,300.64484,313.84184,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,sections,316.23224,346.3214,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,et,348.74168,355.55432,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,des,357.9746,371.29112,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,articles,373.80104,399.71696,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,du,402.0974,411.18092,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,présent,413.6012,440.91152000000005,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,règlement,443.3318,479.7654800000001,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,sont,482.1658400000001,497.7432800000001,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,donnés,500.1436400000001,526.9958000000003,594.0016,4626.4816,603.9616000000001,True,1
I-Enumeration,pour,131.66,148.03423999999998,605.5216,4638.0016,615.4816000000001,True,1
I-Enumeration,améliorer,150.35492,184.47788,605.5216,4638.0016,615.4816000000001,True,1
I-Enumeration,la,186.79856,193.15304,605.5216,4638.0016,615.4816000000001,True,1
I-Enumeration,compréhension,195.42392,251.42900000000003,605.5216,4638.0016,615.4816000000001,True,1
I-Enumeration,du,253.69988,262.82324,605.5216,4638.0016,615.4816000000001,True,1
I-Enumeration,texte;,265.09412,285.13364,605.5216,4638.0016,615.4816000000001,True,1
B-Enumeration,9.,113.42,120.25084,616.9216,4649.4016,626.8816,True,1
I-Enumeration,Les,131.66,144.857,616.9216,4649.4016,626.8816,True,1
I-Enumeration,"plans,",147.48644,169.3088,616.9216,4649.4016,626.8816,True,1
I-Enumeration,"annexes,",171.9482,205.27436000000003,616.9216,4649.4016,626.8816,True,1
I-Enumeration,"tableaux,",207.92372,241.25984000000005,616.9216,4649.4016,626.8816,True,1
I-Enumeration,"graphiques,",243.89924,286.80692000000005,616.9216,4649.4016,626.8816,True,1
I-Enumeration,"figures,",289.45628000000005,316.28852000000006,616.9216,4649.4016,626.8816,True,1
I-Enumeration,illustration,318.93788000000006,355.8496400000002,616.9216,4649.4016,626.8816,True,1
