SeqTag,tag,text,page,page_width,page_height,fontname,rgb,x0,x1,top,bottom,doctop,mcid,mctag,tagstack
O,I-Article,Rétroactivité,3,604,995,"ABCDEE+Arial,Bold",#000,173,239,207,218,2197,6,P,Part;L;LI;LBody
O,B-Alinea,Le,3,604,995,ABCDEE+Arial,#000,88,100,220,231,2210,7,P,Part;P
O,I-Alinea,présent,3,604,995,ABCDEE+Arial,#000,103,140,220,231,2210,7,P,Part;P
O,I-Alinea,règlement,3,604,995,ABCDEE+Arial,#000,143,192,220,231,2210,7,P,Part;P
O,I-Alinea,est,3,604,995,ABCDEE+Arial,#000,195,209,220,231,2210,7,P,Part;P
O,I-Alinea,effectif,3,604,995,ABCDEE+Arial,#000,213,245,220,231,2210,7,P,Part;P
O,I-Alinea,et,3,604,995,ABCDEE+Arial,#000,248,257,220,231,2210,7,P,Part;P
O,I-Alinea,rétroactif,3,604,995,ABCDEE+Arial,#000,260,303,220,231,2210,7,P,Part;P
O,I-Alinea,au,3,604,995,ABCDEE+Arial,#000,306,318,220,231,2210,7,P,Part;P
O,I-Alinea,1er,3,604,995,,,321,334,219,231,2209,,,
O,I-Alinea,janvier,3,604,995,ABCDEE+Arial,#000,337,369,220,231,2210,7,P,Part;P
O,I-Alinea,2019,3,604,995,ABCDEE+Arial,#000,372,397,220,231,2210,7,P,Part;P
O,B-Amendement,"1251-1,",3,604,995,"ABCDEE+Arial,Bold",#f00,88,115,244,252,2235,9,P,Part;P
O,I-Amendement,a.,3,604,995,"ABCDEE+Arial,Bold",#f00,117,124,244,252,2235,9,P,Part;P
O,I-Amendement,6,3,604,995,"ABCDEE+Arial,Bold",#f00,126,131,244,252,2235,9,P,Part;P
O,B-Article,Article,3,604,995,"ABCDEE+Arial,Bold",#000,88,125,267,279,2257,11,P,Part;L;LI;LBody
O,I-Article,9,3,604,995,"ABCDEE+Arial,Bold",#000,132,138,267,279,2257,11,P,Part;L;LI;LBody
O,I-Article,Abrogation,3,604,995,"ABCDEE+Arial,Bold",#000,173,231,268,279,2258,11,P,Part;L;LI;LBody
O,B-Alinea,Le,3,604,995,ABCDEE+Arial,#000,88,100,280,291,2271,12,P,Part;P
O,I-Alinea,présent,3,604,995,ABCDEE+Arial,#000,105,142,280,291,2271,12,P,Part;P
O,I-Alinea,règlement,3,604,995,ABCDEE+Arial,#000,147,196,280,291,2271,12,P,Part;P
O,I-Alinea,abroge,3,604,995,ABCDEE+Arial,#000,201,236,280,291,2271,12,P,Part;P
O,I-Alinea,les,3,604,995,ABCDEE+Arial,#000,241,255,280,291,2271,12,P,Part;P
O,I-Alinea,règlements,3,604,995,ABCDEE+Arial,#000,260,315,280,291,2271,12,P,Part;P
O,I-Alinea,"1035-2003,",3,604,995,ABCDEE+Arial,#000,320,376,280,291,2271,12,P,Part;P
O,I-Alinea,1035-A-2006,3,604,995,ABCDEE+Arial,#000,381,445,280,291,2271,12,P,Part;P
O,I-Alinea,et,3,604,995,ABCDEE+Arial,#000,450,459,280,291,2271,12,P,Part;P
O,I-Alinea,1035-A-,3,604,995,ABCDEE+Arial,#000,464,503,280,291,2271,12,P,Part;P
O,I-Alinea,2010.,3,604,995,ABCDEE+Arial,#000,88,115,293,304,2283,12,P,Part;P
O,B-Article,Article,3,604,995,"ABCDEE+Arial,Bold",#000,88,125,318,330,2309,14,P,Part;L;LI;LBody
O,I-Article,10,3,604,995,"ABCDEE+Arial,Bold",#000,132,145,318,330,2309,14,P,Part;L;LI;LBody
O,I-Article,Disposition,3,604,995,"ABCDEE+Arial,Bold",#000,173,233,319,330,2309,14,P,Part;L;LI;LBody
O,I-Article,finale,3,604,995,"ABCDEE+Arial,Bold",#000,236,264,319,330,2309,14,P,Part;L;LI;LBody
O,B-Alinea,Le,3,604,995,ABCDEE+Arial,#000,88,100,332,343,2322,15,P,Part;P
O,I-Alinea,présent,3,604,995,ABCDEE+Arial,#000,103,140,332,343,2322,15,P,Part;P
O,I-Alinea,règlement,3,604,995,ABCDEE+Arial,#000,143,192,332,343,2322,15,P,Part;P
O,I-Alinea,entre,3,604,995,ABCDEE+Arial,#000,195,220,332,343,2322,15,P,Part;P
O,I-Alinea,en,3,604,995,ABCDEE+Arial,#000,223,235,332,343,2322,15,P,Part;P
O,I-Alinea,vigueur,3,604,995,ABCDEE+Arial,#000,238,274,332,343,2322,15,P,Part;P
O,I-Alinea,conformément,3,604,995,ABCDEE+Arial,#000,277,348,332,343,2322,15,P,Part;P
O,I-Alinea,à,3,604,995,ABCDEE+Arial,#000,351,357,332,343,2322,15,P,Part;P
O,I-Alinea,la,3,604,995,ABCDEE+Arial,#000,360,368,332,343,2322,15,P,Part;P
O,I-Alinea,Loi.,3,604,995,ABCDEE+Arial,#000,371,389,332,343,2322,15,P,Part;P
O,B-Pied,Règlement,3,604,995,ABCDEE+Cambria,#000,88,125,962,970,2952,,Artifact,
O,I-Pied,1251,3,604,995,ABCDEE+Cambria,#000,126,144,962,970,2952,,Artifact,
O,I-Pied,–,3,604,995,ABCDEE+Cambria,#000,146,150,962,970,2952,,Artifact,
O,I-Pied,Rémunération,3,604,995,ABCDEE+Cambria,#000,152,202,962,970,2952,,Artifact,
O,I-Pied,des,3,604,995,ABCDEE+Cambria,#000,203,215,962,970,2952,,Artifact,
O,I-Pied,élus,3,604,995,ABCDEE+Cambria,#000,217,231,962,970,2952,,Artifact,
O,I-Pied,(Compilation,3,604,995,ABCDEE+Cambria,#000,233,278,962,970,2952,,Artifact,
O,I-Pied,administrative,3,604,995,ABCDEE+Cambria,#000,280,331,962,970,2952,,Artifact,
O,I-Pied,au,3,604,995,ABCDEE+Cambria,#000,333,341,962,970,2952,,Artifact,
O,I-Pied,1251-1),3,604,995,ABCDEE+Cambria,#000,343,371,962,970,2952,,Artifact,
O,I-Pied,Page,3,604,995,ABCDEE+Cambria,#000,478,494,962,970,2952,,Artifact,
O,I-Pied,3,3,604,995,ABCDEE+Cambria,#000,496,500,962,970,2952,,Artifact,
